obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[-0.027444794200937782, 0.0060272348749835294, 0.074586850953451]","[0.016360038679617196, 0.06497068758402685, -0.014891124376325348]","[-1.71477807, 0.06903702, -1.63243732]",HourM,normal,TRUE,TRUE,easy
"[-0.03415474486679839, -0.007792612620941178, 0.074586850953451]","[0.04543723730786159, 0.07558424873791114, -0.0033097233373928516]","[-1.61952938, -0.06102401, -1.49747159]",HourM,normal,TRUE,TRUE,easy
"[0.0024992317568757194, 0.032139808411550154, 0.07482691368503999]","[0.017170826233508137, 0.03688613289104511, 0.009347502786614335]","[-1.57141969, -0.13331773, -1.57153936]",HourM,normal,TRUE,TRUE,easy
"[0.050712700024307174, 0.0033675133919732828, 0.074586850953451]","[-0.011744758670753815, 0.07251901153572683, -0.020101805175605277]","[-1.74049406, -0.22357294, -1.5102549]",HourM,normal,TRUE,TRUE,easy
"[0.05700102825642301, 0.004314114465022931, 0.074586850953451]","[-0.0457832577189742, 0.06854536471997102, -0.014983053046359421]","[-1.64311347, -0.05053737, -1.81370273]",HourM,normal,TRUE,TRUE,easy
"[0.056125076381804924, 0.0032843114172672674, 0.074586850953451]","[-0.022796728232628086, 0.07406846684123315, -0.007871830611699385]","[-1.64438648, -0.17855664, -1.74376783]",HourM,normal,TRUE,TRUE,easy
"[0.038782021644515725, 0.009387441075885843, 0.074586850953451]","[-0.029856762266290113, 0.061962096474267626, -0.01531991576542909]","[-1.70308847, -0.04682222, -1.6341684]",HourM,normal,TRUE,TRUE,easy
"[0.02449984845055781, -0.0017142863386599635, 0.074586850953451]","[-0.003434160909980312, 0.07351626478791692, -0.003835330656573924]","[-1.64096353, -0.1136953, -1.64351733]",HourM,normal,TRUE,TRUE,easy
"[0.05044966849411737, 0.0008266247871581214, 0.074586850953451]","[-0.022043145650172426, 0.0727794302660477, -0.02895591939886156]","[-1.74637377, -0.11988734, -1.83302205]",HourM,normal,TRUE,TRUE,easy
"[0.05902909152474645, 0.0035810596963408298, 0.074586850953451]","[-0.04879865226356492, 0.0694993374213993, 0.009547448721107365]","[-1.57815388, -0.05580295, -1.53690847]",HourM,normal,TRUE,TRUE,easy
"[0.030116691002849524, -0.006504266675413838, 0.074586850953451]","[0.004412920321801482, 0.07855207300032144, -0.014279240072594953]","[-1.69820477, -0.1776797, -1.65060201]",HourM,normal,TRUE,TRUE,easy
"[0.029129964918868382, 0.017545753976737716, 0.074586850953451]","[-0.04034307656475584, 0.05017224985869047, 0.006451487122945132]","[-1.58921007, 0.06970254, -1.56441887]",HourM,normal,TRUE,TRUE,easy
"[0.0036158381365959877, -0.0002278225786378485, 0.074586850953451]","[0.013385589280744783, 0.0672932746107126, -0.031104040327996088]","[-1.79665304, -0.09162236, -1.59405589]",HourM,normal,TRUE,TRUE,easy
"[-0.026433975225580587, 0.02133623069991796, 0.07460404130805681]","[0.036643972979463126, 0.04581597854044284, -0.01833742585264641]","[-1.76698326, -0.05233434, -1.67070602]",HourM,normal,TRUE,TRUE,easy
"[-0.02725463070610217, -0.003091341474370117, 0.074586850953451]","[0.03738140931061884, 0.07151737177966142, -0.0019303959198779788]","[-1.64164116, -0.05472085, -1.62080025]",HourM,normal,TRUE,TRUE,easy
"[-0.03844506835591654, -0.0026682361025436446, 0.074586850953451]","[0.03986197256537494, 0.07139403608903115, -0.02091250359653758]","[-1.76259318, 0.00860486, -1.6980522]",HourM,normal,TRUE,TRUE,easy
"[0.0034597116805846276, 0.022693101940478272, 0.07481217878306282]","[0.01855186726836138, 0.04643411174733196, 0.00549688949736372]","[-1.61512266, -0.14405011, -1.73281004]",HourM,normal,TRUE,TRUE,easy
"[-0.03515796311225607, 0.008481925623774117, 0.0745718402960037]","[0.045979147146858336, 0.058009661483155776, -0.01993305140488163]","[-1.80701129, -0.02398887, -1.83433277]",HourM,normal,TRUE,TRUE,easy
"[0.02037288359993261, 0.009833661289874368, 0.074586850953451]","[-0.013509050459641824, 0.061047063556191765, -0.004055003219415856]","[-1.63950485, -0.03803903, -1.68295761]",HourM,normal,TRUE,TRUE,easy
"[0.04044674404689128, 0.0010134292353759927, 0.074586850953451]","[-0.01817178300167171, 0.07158063860114708, -0.021325755232937824]","[-1.73173611, -0.11351529, -1.66041928]",HourM,normal,TRUE,TRUE,easy
"[0.011118199170895193, 0.024456652247014946, 0.074586850953451]","[0.00474957621334559, 0.04602428318452026, 0.005967427921718824]","[-1.59735229, -0.10786757, -1.74507015]",HourM,normal,TRUE,TRUE,easy
"[0.053306026998919905, 0.006427139407042058, 0.074586850953451]","[-0.026682351390397062, 0.0688159875719961, -0.019140621520839275]","[-1.71227544, -0.13782841, -1.7056326]",HourM,normal,TRUE,TRUE,easy
"[-0.019966514008827006, 0.011275677733144827, 0.074586850953451]","[0.021418144445277267, 0.05674291458840678, -0.026249197313436466]","[-1.78217646, -0.00745459, -1.57869703]",HourM,normal,TRUE,TRUE,easy
"[0.02831560327773234, -0.008672841954201566, 0.074586850953451]","[-0.029675160529039672, 0.0780477029428751, -0.015526080509320226]","[-1.70324705, 0.00642614, -1.56118877]",HourM,normal,TRUE,TRUE,easy
"[-0.0038326908993384437, -0.004385629367832829, 0.074586850953451]","[0.026646028274628464, 0.07268352303791564, 0.0037239300457519086]","[-1.60859333, -0.12497792, -1.62731732]",HourM,normal,TRUE,TRUE,easy
"[0.020454708997400133, 0.017623107436350725, 0.074586850953451]","[-0.011736379813231345, 0.052771109336683095, -0.015390644672048872]","[-1.71378569, -0.04394874, -1.67803608]",HourM,normal,TRUE,TRUE,easy
"[-0.015645569866601997, 0.022262885709192666, 0.0747074788056212]","[0.02948832354178397, 0.046021583104359956, 0.00033856057566269363]","[-1.64531306, -0.08746763, -1.66584345]",HourM,normal,TRUE,TRUE,easy
"[0.05348357473105692, 0.008859535748397054, 0.074586850953451]","[-0.048948331308534, 0.06271670201434763, 0.002636514385450362]","[-1.56622463, -0.03192576, -1.72178587]",HourM,normal,TRUE,TRUE,easy
"[0.045650269968351066, -0.0018695064731588246, 0.074586850953451]","[-0.034214731806669035, 0.07381028903925343, -0.016970342781406175]","[-1.74029429, -0.07768156, -1.42936178]",HourM,normal,TRUE,TRUE,easy
"[0.028895538874441053, -0.0006821673330453873, 0.074586850953451]","[0.013804941075697894, 0.07260141698192454, -0.0056162360653453855]","[-1.65468001, -0.23307774, -1.59758323]",HourM,normal,TRUE,TRUE,easy
"[0.055453032369518075, 0.003423630055379795, 0.074586850953451]","[-0.03740643133993247, 0.07129864819361377, -0.008379171188983316]","[-1.65530515, -0.09797953, -1.64058254]",HourM,normal,TRUE,TRUE,easy
"[0.05809770683225963, 0.0022980220944257557, 0.074586850953451]","[-0.044583464770077054, 0.071656500956148, -0.0071389810635412426]","[-1.61791106, -0.07201406, -1.74745704]",HourM,normal,TRUE,TRUE,easy
"[-0.005039934759962429, 0.006634026167872661, 0.074586850953451]","[0.008197399187876476, 0.06347970970967994, -0.001775674854032628]","[-1.63652454, -0.01756637, -1.62532638]",HourM,normal,TRUE,TRUE,easy
"[-0.010107765822722221, 0.027703821238700944, 0.074586850953451]","[0.013748884088344692, 0.041599564821303524, -0.014464831764597536]","[-1.72756704, -0.02231052, -1.58833364]",HourM,normal,TRUE,TRUE,easy
"[-0.002152742725285088, 0.016479883111288694, 0.074586850953451]","[0.029747731109380553, 0.05083449723816743, -0.008671686743068034]","[-1.70108035, -0.1622662, -1.6895458]",HourM,normal,TRUE,TRUE,easy
"[0.012001662664472845, -0.0007957487661713891, 0.074586850953451]","[0.0011814286963034177, 0.07058108127771348, -0.01745331544093194]","[-1.71833535, -0.06485943, -1.65542643]",HourM,normal,TRUE,TRUE,easy
"[0.03114979642117668, 9.639980644268048e-05, 0.074586850953451]","[-0.024445058046776234, 0.07114847494868236, 0.002771745114783471]","[-1.59610278, -0.03868569, -1.64728852]",HourM,normal,TRUE,TRUE,easy
"[0.021142993312026508, 0.00195679733785397, 0.074586850953451]","[-0.0038127180252832474, 0.06945075408777689, 0.003700871439974676]","[-1.59777507, -0.10132255, -1.76951075]",HourM,normal,TRUE,TRUE,easy
"[0.007128463481396379, 0.007219743335055623, 0.074586850953451]","[0.03188543449664073, 0.05949075996678272, -0.01563431060499502]","[-1.74982044, -0.20574384, -1.77326891]",HourM,normal,TRUE,TRUE,easy
"[0.041512752232315105, 0.012273100594302401, 0.074586850953451]","[-0.053629433297644635, 0.05411922210994052, -0.011348322818504477]","[-1.66423809, 0.07778133, -1.66041292]",HourM,normal,TRUE,TRUE,easy
"[-0.02735307057807234, -0.0015223152412709995, 0.07460971167145986]","[0.056005061964468056, 0.0647941639332286, -0.009684703346591324]","[-1.7147399, -0.15096554, -1.70192438]",HourM,normal,TRUE,TRUE,easy
"[-0.02974564077030683, 0.008766107784573061, 0.074586850953451]","[0.04795820959635287, 0.05718800458980952, -0.006199070261872428]","[-1.65729137, -0.10788617, -1.55914561]",HourM,normal,TRUE,TRUE,easy
"[0.041182874663080966, 0.008165517114750935, 0.074586850953451]","[-0.045105894112321736, 0.061026544055211636, -0.004785023433136953]","[-1.6368039, 0.02404079, -1.62868605]",HourM,normal,TRUE,TRUE,easy
"[-0.011061569332519887, -0.006924878808785152, 0.074586850953451]","[0.03905252577649278, 0.07321583970244734, -0.007383981095693535]","[-1.6854685, -0.14432613, -1.69755187]",HourM,normal,TRUE,TRUE,easy
"[-0.01395117036386228, 0.012711012894764402, 0.07462466909235396]","[0.04027137550035716, 0.053180703299263644, 0.003950856508092735]","[-1.61688113, -0.15982861, -1.63131047]",HourM,normal,TRUE,TRUE,easy
"[0.042124161541300505, 0.0027272145716023474, 0.074586850953451]","[-0.010750853316536427, 0.07164138063655645, -0.013240531067640218]","[-1.69183384, -0.16849144, -1.65540246]",HourM,normal,TRUE,TRUE,easy
"[-0.026784336414301092, 0.014715225265317752, 0.07461217695871439]","[0.04138339433236245, 0.05236836150987552, -0.006726923122671769]","[-1.69318535, -0.08338468, -1.67599803]",HourM,normal,TRUE,TRUE,easy
"[-0.011809687659046324, 0.006668202485081355, 0.074586850953451]","[0.045807397554992635, 0.05729314087913204, -0.01350800972873646]","[-1.7190356, -0.19347542, -1.6371263]",HourM,normal,TRUE,TRUE,easy
"[0.03450339309427853, -0.0025931858832088303, 0.074586850953451]","[-0.012405272693432681, 0.07563164082976488, -0.0014686826376102717]","[-1.61870621, -0.11937832, -1.72319987]",HourM,normal,TRUE,TRUE,easy
"[0.0055809071866504655, 0.03662475165612256, 0.074586850953451]","[-0.0014352454856946676, 0.03372683562126671, -0.003541664273844062]","[-1.65823424, -0.02628439, -1.67747577]",HourM,normal,TRUE,TRUE,easy
"[0.046096946950828756, 0.009402455663929561, 0.074586850953451]","[-0.04479832103933348, 0.06045259289232081, -0.01587050378745148]","[-1.72450361, -0.01016566, -1.54455635]",HourM,normal,TRUE,TRUE,easy
"[0.0433058889699502, -0.0031489120530711137, 0.074586850953451]","[-0.014243892838833691, 0.07783096958944405, -0.004467730523131446]","[-1.64118807, -0.15513084, -1.62306721]",HourM,normal,TRUE,TRUE,easy
"[0.02992506344033328, -0.00817624970083742, 0.074586850953451]","[-0.006755522832359761, 0.07884901602624907, -0.026088707537932788]","[-1.75947744, -0.12725323, -1.54219892]",HourM,normal,TRUE,TRUE,easy
"[-0.03476453035199464, -0.0015472594835846606, 0.074586850953451]","[0.03228685476739088, 0.07218103168275679, 0.004473134390051439]","[-1.62983393, 0.01212081, -1.75575935]",HourM,normal,TRUE,TRUE,easy
"[0.013638069228896679, 0.02846285689100892, 0.074586850953451]","[0.01056421724765367, 0.041329065945536356, -0.014893354839116404]","[-1.73699675, -0.14805517, -1.68605804]",HourM,normal,TRUE,TRUE,easy
"[-0.027312994044477963, 0.012981085394593452, 0.07457787581505373]","[0.03483711756173069, 0.05573290202741662, 0.006673178379092001]","[-1.59262992, -0.04639354, -1.60353301]",HourM,normal,TRUE,TRUE,easy
"[0.015816920607730333, 0.016038151654159054, 0.074586850953451]","[-0.0005554850017715357, 0.05444564250131237, -0.013243225425857794]","[-1.70632331, -0.08223009, -1.70462889]",HourM,normal,TRUE,TRUE,easy
"[0.054367553278872556, 0.00921165940595485, 0.074586850953451]","[-0.01280656424829129, 0.06459043488250449, -0.03953553240481129]","[-1.8400766, -0.20211357, -1.75199793]",HourM,normal,TRUE,TRUE,easy
"[0.03658301892650787, 0.0014763087052380233, 0.074586850953451]","[-0.04020900963367438, 0.06766743098877391, -0.010532965767245097]","[-1.6745444, 0.02199472, -1.600088]",HourM,normal,TRUE,TRUE,easy
"[0.037639652818987075, 0.018594188106985217, 0.074586850953451]","[-0.030969039229018357, 0.05155899200565011, -0.0221943352900661]","[-1.73351846, -0.02223308, -1.72768241]",HourM,normal,TRUE,TRUE,easy
"[0.0492529892475723, 0.0027459774208880433, 0.074586850953451]","[-0.02746870592641159, 0.07213510241034948, 0.0012322197200726006]","[-1.62338068, -0.12085045, -1.52079058]",HourM,normal,TRUE,TRUE,easy
"[0.0036076410883807905, 0.031684043281547204, 0.07461970919755515]","[0.005706303056110208, 0.037775040284342185, 0.015020542720317442]","[-1.53519013, -0.07129173, -1.65409027]",HourM,normal,TRUE,TRUE,easy
"[-0.04651958702772851, -0.0023330870227685, 0.074586850953451]","[0.0310773145675496, 0.07531540901254717, -0.013646410982588071]","[-1.70207955, 0.08683136, -1.60694906]",HourM,normal,TRUE,TRUE,easy
"[-0.034819695451922004, 0.009427547477964877, 0.074586850953451]","[0.03753799217316109, 0.06015005748331516, -0.005623883286457098]","[-1.68195083, -0.01087658, -1.6829764]",HourM,normal,TRUE,TRUE,easy
"[0.03402688998150947, 0.015927536294289654, 0.074586850953451]","[-0.0047575420366524485, 0.057090611806806496, -0.0148355673471857]","[-1.71579544, -0.17270617, -1.6139266]",HourM,normal,TRUE,TRUE,easy
"[0.03721699330651163, 0.012691573745095282, 0.074586850953451]","[-0.03690762793895355, 0.056719862138658046, -0.017433498945919144]","[-1.71944455, 0.00277986, -1.61745545]",HourM,normal,TRUE,TRUE,easy
"[-0.005008359398035268, 0.030874606137074774, 0.074586850953451]","[-0.014190007394731271, 0.038812459075976774, 0.0011664917366115408]","[-1.60759115, 0.12565627, -1.75128732]",HourM,normal,TRUE,TRUE,easy
"[0.05124719986748664, 0.008127234383388152, 0.074586850953451]","[-0.010262346741165843, 0.06914982642798781, -0.00713759172184519]","[-1.65756249, -0.22763735, -1.70127086]",HourM,normal,TRUE,TRUE,easy
"[0.0021354257777958033, 0.01993255660694364, 0.074586850953451]","[-0.0036341305385549885, 0.05025594083673768, -0.00392061600306253]","[-1.64991717, 0.01192399, -1.68193891]",HourM,normal,TRUE,TRUE,easy
"[0.042227228279402625, 0.005382761823968095, 0.074586850953451]","[-0.05233509095105541, 0.062097552759206844, 0.0014790186826132143]","[-1.600766, 0.05751763, -1.61806561]",HourM,normal,TRUE,TRUE,easy
"[0.017699735462257723, -0.00830270546331138, 0.074586850953451]","[-0.007934929313359235, 0.07815183314029167, 0.0197866705996042]","[-1.51226653, -0.05772948, -1.62480236]",HourM,normal,TRUE,TRUE,easy
"[-0.012243231890083285, 0.005274389813854301, 0.074586850953451]","[0.01899190447191361, 0.06436310438827947, -0.00038627074427137085]","[-1.64428703, -0.03661446, -1.74472757]",HourM,normal,TRUE,TRUE,easy
"[-0.023549995056966373, 0.006741402525672062, 0.074586850953451]","[0.022408636945470226, 0.06350228145601486, -0.007235566059347155]","[-1.6867567, 0.01550632, -1.7407279]",HourM,normal,TRUE,TRUE,easy
"[-0.01995262865403196, 0.0046533342750999865, 0.074586850953451]","[0.039715190810298215, 0.06200966872094803, 0.00802099039382013]","[-1.58737756, -0.11541678, -1.61449819]",HourM,normal,TRUE,TRUE,easy
"[-0.0010506479571302865, 0.01870223727641055, 0.07463123890117443]","[0.018423137921231802, 0.050104458786846676, 0.011420952592578311]","[-1.58027906, -0.11937397, -1.76251176]",HourM,normal,TRUE,TRUE,easy
"[-0.02622056641616787, -0.0018559918482156934, 0.074586850953451]","[0.03722194114109259, 0.06937555298231197, 0.0168064331344489]","[-1.5315033, -0.06216293, -1.58373082]",HourM,normal,TRUE,TRUE,easy
"[0.018768025513027847, 0.0016368513141725577, 0.074586850953451]","[0.001281862726560161, 0.06886701637779746, -0.015968628659849216]","[-1.711703, -0.09697605, -1.74192456]",HourM,normal,TRUE,TRUE,easy
"[0.029473351316262615, 0.02299248976345207, 0.074586850953451]","[-0.028836615740650384, 0.04738153257573798, -0.001984372865782796]","[-1.62164471, -0.00377079, -1.68085114]",HourM,normal,TRUE,TRUE,easy
"[0.04349978964907295, 0.007894337505145226, 0.074586850953451]","[-0.017271511575798197, 0.06679769835893559, -0.00642321847808915]","[-1.65220808, -0.14708946, -1.66109758]",HourM,normal,TRUE,TRUE,easy
"[-0.01308820508613854, 0.01905488483866185, 0.074586850953451]","[0.011072195779550653, 0.05133968376271225, 0.002437695854992772]","[-1.61596207, 0.0118622, -1.6181591]",HourM,normal,TRUE,TRUE,easy
"[-0.03619326170182623, 0.008428899740403534, 0.07464627021347056]","[0.04727122572524269, 0.05895105252474361, -0.00728431321267607]","[-1.69695713, -0.05873004, -1.68048773]",HourM,normal,TRUE,TRUE,easy
"[0.038293270733014896, -0.009129943414818657, 0.074586850953451]","[-0.00964516182390037, 0.08272154996390615, -0.00928888275659662]","[-1.66742809, -0.14885414, -1.58983913]",HourM,normal,TRUE,TRUE,easy
"[0.03543763119561114, 0.002450861430335592, 0.074586850953451]","[-0.03232805131305126, 0.06763611295857465, -0.01625512267859567]","[-1.71964426, -0.02045499, -1.53992986]",HourM,normal,TRUE,TRUE,easy
"[0.040486107464977196, 0.0043198682225230045, 0.074586850953451]","[-0.00739122196556196, 0.06667385371099405, -0.03631461251645609]","[-1.82599914, -0.16989131, -1.66487666]",HourM,normal,TRUE,TRUE,easy
"[0.0457758011823668, 0.012608651461166256, 0.074586850953451]","[-0.03350395357670191, 0.06050910046156607, 0.001953848636814061]","[-1.57204009, -0.07949523, -1.78337734]",HourM,normal,TRUE,TRUE,easy
"[0.04318362369919027, -0.004865465374392648, 0.074586850953451]","[-0.018030234357327122, 0.07889202878652493, -0.01091677535975936]","[-1.67774696, -0.13341824, -1.58830418]",HourM,normal,TRUE,TRUE,easy
"[-0.02502997423272063, 0.014376215806783318, 0.07458489671705806]","[0.02840818773233201, 0.05480144322524871, 0.013249868260273252]","[-1.57201642, -0.03027017, -1.71657034]",HourM,normal,TRUE,TRUE,easy
"[0.03527215096462031, -0.0006212850294965017, 0.074586850953451]","[-0.025278996540215933, 0.0724740665929307, -0.004093754362066675]","[-1.65023771, -0.05610201, -1.52782795]",HourM,normal,TRUE,TRUE,easy
"[-0.03868854178774244, -0.006222083667407251, 0.074586850953451]","[0.03088802878528179, 0.07785154587216793, -0.004194321486251155]","[-1.66738416, 0.0469817, -1.72252603]",HourM,normal,TRUE,TRUE,easy
"[-0.02909489523059785, -0.008685008591797855, 0.074586850953451]","[0.02690244384709102, 0.07919686537213655, -0.0037078665859183813]","[-1.65280873, 0.01417584, -1.66799748]",HourM,normal,TRUE,TRUE,easy
"[0.04075219158292318, 0.001351986914513069, 0.074586850953451]","[-0.024174406061902003, 0.071009245035081, -0.017649454156681017]","[-1.67994098, -0.07037611, -1.84915126]",HourM,normal,TRUE,TRUE,easy
"[0.040313700795153375, 0.01351973231378436, 0.074586850953451]","[-0.0040669157925443886, 0.06010908300702385, -0.021717097079533988]","[-1.75236375, -0.19918134, -1.69799321]",HourM,normal,TRUE,TRUE,easy
"[0.04156890492474458, 0.0010890178961321037, 0.074586850953451]","[-0.024829431498625702, 0.0718779208613953, -0.01119968030994597]","[-1.67396994, -0.0884329, -1.64656073]",HourM,normal,TRUE,TRUE,easy
"[-0.04588062784691865, 0.0032609077739935086, 0.074586850953451]","[0.052733445829883346, 0.064632048024467, -0.012205263480491002]","[-1.69894591, -0.0372652, -1.59495563]",HourM,normal,TRUE,TRUE,easy
"[0.031413258372273746, -0.0069683368440377445, 0.074586850953451]","[0.0077311747159726565, 0.07922933666208795, -0.012682156684372928]","[-1.69412285, -0.19460885, -1.75481009]",HourM,normal,TRUE,TRUE,easy
"[0.053381539682995784, -0.0057657571002293975, 0.074586850953451]","[-0.011351177513700857, 0.08307225639986107, 0.006095744262052141]","[-1.58435132, -0.22262686, -1.62193723]",HourM,normal,TRUE,TRUE,easy
"[-0.0006293031767737184, 0.01639657965256476, 0.07483446073469627]","[0.02284055268428018, 0.05104515497355388, 0.019956237968190182]","[-1.5185946, -0.14676285, -1.65526325]",HourM,normal,TRUE,TRUE,easy
"[-0.02940047224245245, 0.005211543846632617, 0.074586850953451]","[0.03255312900589298, 0.06408957626012578, -0.011528383776285064]","[-1.68062527, -0.02090369, -1.52502297]",HourM,normal,TRUE,TRUE,easy
"[0.06473922488817391, 0.001278994238121882, 0.074586850953451]","[-0.01657873099224092, 0.07947741395674426, -0.006341817488009185]","[-1.64812346, -0.25705141, -1.67127543]",HourM,normal,TRUE,TRUE,easy
"[0.0032362801442955558, 0.01569514624897303, 0.07455705831480786]","[0.039063133376739397, 0.04971855478501193, -0.007380044747677228]","[-1.67525503, -0.25880094, -1.5873266]",HourM,normal,TRUE,TRUE,easy
"[-0.036440144453614924, -0.0009592607786309687, 0.074586850953451]","[0.04696838386568511, 0.06785780650196636, -0.01786359435120906]","[-1.73488602, -0.05274314, -1.62750636]",HourM,normal,TRUE,TRUE,easy
"[-0.026386276326123385, 0.004376063631499054, 0.074586850953451]","[0.033584382294457836, 0.06390004911123379, -0.01597695275629596]","[-1.70239737, -0.04634849, -1.51090877]",HourM,normal,TRUE,TRUE,easy
"[0.0469323165808942, -0.0007280311957099245, 0.074586850953451]","[-0.028723561797909056, 0.07471160383313612, -0.0024984469175805546]","[-1.60821299, -0.09947583, -1.74158538]",HourM,normal,TRUE,TRUE,easy
"[0.028331592893784997, -0.009731818469670611, 0.074586850953451]","[0.00352877991667536, 0.0800453969771391, -0.027486999222348776]","[-1.76531701, -0.15853457, -1.637372]",HourM,normal,TRUE,TRUE,easy
"[-0.045651280030303575, 0.0019255427996325222, 0.074586850953451]","[0.05595128360535301, 0.06531692376223747, -0.003518524052893158]","[-1.61571788, -0.05879173, -1.48692786]",HourM,normal,TRUE,TRUE,easy
"[0.02920321403389265, -0.003911272567885066, 0.074586850953451]","[0.0027836533277194077, 0.07194419550309517, -0.040609643125392565]","[-1.84312652, -0.14670204, -1.70402952]",HourM,normal,TRUE,TRUE,easy
"[-0.012770578918272261, 0.004172319672236316, 0.074586850953451]","[-0.00161320038143873, 0.0664519937488099, -0.004995054793519631]","[-1.6490108, 0.0869677, -1.76904745]",HourM,normal,TRUE,TRUE,easy
"[0.046691395713767216, -0.003733816248704315, 0.074586850953451]","[-0.032167970147706816, 0.0760841021208135, 0.018987588891695776]","[-1.50689098, -0.08525491, -1.6314209]",HourM,normal,TRUE,TRUE,easy
"[-0.03326679913899861, 0.004513999578618762, 0.07485363661458241]","[0.04324361418102722, 0.06301950841724144, 0.013624501961783636]","[-1.56036152, -0.0610931, -1.62448598]",HourM,normal,TRUE,TRUE,easy
"[-0.02832841680973299, -0.009776346363180255, 0.074586850953451]","[0.02090059269045022, 0.07936262668652662, -0.02463574451709729]","[-1.76154392, 0.05576371, -1.69076267]",HourM,normal,TRUE,TRUE,easy
"[0.04317217100979646, 0.0033943318987754503, 0.074586850953451]","[-0.009789999169819659, 0.07112428423383653, -0.015360539139471822]","[-1.71083152, -0.18804185, -1.55078753]",HourM,normal,TRUE,TRUE,easy
"[-0.004995366446533971, 0.0038906662011373785, 0.074586850953451]","[0.027206201021358956, 0.06011449083816431, -0.03800963036274903]","[-1.85715423, -0.10280997, -1.68804021]",HourM,normal,TRUE,TRUE,easy
"[-0.038096459513683005, 0.00010169630484361397, 0.074586850953451]","[0.034116457991725566, 0.07072522954106299, -0.008578859582848703]","[-1.6554173, 0.01908291, -1.49731463]",HourM,normal,TRUE,TRUE,easy
"[0.03055941075473196, 0.007504866947706315, 0.074586850953451]","[-0.011238752822871748, 0.0645864955848387, 0.012887697127002188]","[-1.55141855, -0.10898434, -1.53930902]",HourM,normal,TRUE,TRUE,easy
"[0.015158440226425287, 0.0024427491892540093, 0.074586850953451]","[-0.017140357524901208, 0.06752017341334134, 0.005792238878444481]","[-1.5790747, 0.00679153, -1.68554502]",HourM,normal,TRUE,TRUE,easy
"[0.03473899157792979, 0.019991020601628662, 0.074586850953451]","[0.0006274342827066667, 0.05364539672965975, 0.010670506539708892]","[-1.56259738, -0.2261696, -1.7011441]",HourM,normal,TRUE,TRUE,easy
"[0.04038824455428148, 0.013370563342485119, 0.074586850953451]","[-0.03159010658838032, 0.058752325990842125, 0.002386488599060374]","[-1.59303593, -0.05473626, -1.66921922]",HourM,normal,TRUE,TRUE,easy
"[0.03211372426775464, 0.018999024386909598, 0.074586850953451]","[-0.037685212340017094, 0.05004921840200855, -0.0010373644235346525]","[-1.60475784, 0.03362779, -1.69701291]",HourM,normal,TRUE,TRUE,easy
"[0.05984692961475988, 0.006430788945460869, 0.074586850953451]","[-0.05050062285273237, 0.06574801267931542, 0.018832083570528315]","[-1.50177972, -0.05893601, -1.61680151]",HourM,normal,TRUE,TRUE,easy
"[0.032003202559643874, 0.013671490574656664, 0.074586850953451]","[-0.009390279341921437, 0.057175356672176145, -0.027166137516813377]","[-1.7833815, -0.1203958, -1.66911356]",HourM,normal,TRUE,TRUE,easy
"[-0.0034491715722605246, -0.007759672820248836, 0.074586850953451]","[0.0018543993403061219, 0.07374449811644179, -0.039805908701677516]","[-1.83316529, 0.02605405, -1.65093243]",HourM,normal,TRUE,TRUE,easy
"[-0.03362659329015289, 0.01649780216831223, 0.07489665597537701]","[0.032016282751299155, 0.05405719649971649, 0.003754578837985809]","[-1.6263382, 0.00850095, -1.6749557]",HourM,normal,TRUE,TRUE,easy
"[0.03350902177393309, -0.0014378875010809464, 0.074586850953451]","[-0.01673106637298938, 0.07364296952532308, -0.011058524019308694]","[-1.68348846, -0.09267137, -1.55781399]",HourM,normal,TRUE,TRUE,easy
"[0.01029594222801426, 0.029193555134805683, 0.074586850953451]","[0.018419227117687224, 0.03788886232509796, -0.026881312137946242]","[-1.81969157, -0.17870637, -1.64941625]",HourM,normal,TRUE,TRUE,easy
"[-0.023157719994930485, 0.022993063166888053, 0.074586850953451]","[0.007275926419618363, 0.0482913693824164, 0.012757731510618793]","[-1.55210342, 0.09426782, -1.65266563]",HourM,normal,TRUE,TRUE,easy
"[0.033174611360314334, 0.010003059142724868, 0.074586850953451]","[-0.022255839730040607, 0.060663702615470605, -0.021505608051614424]","[-1.72616935, -0.04390763, -1.74858443]",HourM,normal,TRUE,TRUE,easy
"[0.032066340324111216, 0.008100630732516066, 0.074586850953451]","[-0.022731061297869608, 0.06290977569904094, -0.01573371814801841]","[-1.69007204, -0.03974805, -1.75384134]",HourM,normal,TRUE,TRUE,easy
"[0.0008657281260071384, -0.007955877585196613, 0.074586850953451]","[0.010141174249244895, 0.07664771163420546, -0.021733567608918574]","[-1.74470666, -0.03094942, -1.80109517]",HourM,normal,TRUE,TRUE,easy
"[-0.04111375807320528, 0.004132720615972939, 0.07455738454268651]","[0.060501341902193126, 0.06002336904337216, -0.011624988588351735]","[-1.69027383, -0.11176306, -1.57484967]",HourM,normal,TRUE,TRUE,easy
"[0.029257267737474675, 0.012393404221437032, 0.074586850953451]","[-0.040028523559185396, 0.05561620620932362, -0.0011603606699342678]","[-1.63313937, 0.0645581, -1.56797389]",HourM,normal,TRUE,TRUE,easy
