obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[-0.03552132637280202, 0.018648322516402395, 0.05155509829335716]","[0.041232199454910426, 0.0494191624927236, -0.01931957855517755]","[-1.62207394, -0.02683373, -1.63930485]",Vase1M,normal,True,True,easy
"[-0.007802602442955801, 0.033177737128910076, 0.05155509829335716]","[0.011008049049072946, 0.03562893979956129, -0.021917425298738993]","[-1.62534746, -0.02318074, -1.56288539]",Vase1M,normal,True,True,easy
"[0.009556662620243793, -0.0046318509339832, 0.05155509829335716]","[0.004988273137443039, 0.07256902563299274, -0.031868471779146645]","[-1.67008883, -0.03386074, -1.83097433]",Vase1M,normal,True,True,easy
"[0.02443424833730488, 0.00035102765350313703, 0.05155509829335716]","[0.005682715136953467, 0.06905643733050701, -0.031128219663298005]","[-1.66975441, -0.12170385, -1.83731294]",Vase1M,normal,True,True,easy
"[0.03629344382891131, 0.009818849178823575, 0.05155509829335716]","[-0.008401989553276364, 0.06271006410316031, -0.02389894960197662]","[-1.62786283, -0.15709332, -1.61240848]",Vase1M,normal,True,True,easy
"[0.01824666408962688, 0.026506892519403892, 0.05155509829335716]","[-0.004287344177376948, 0.04265255544067177, -0.027632808309208234]","[-1.66314653, -0.1124597, -1.45702769]",Vase1M,normal,True,True,easy
"[0.02996607984130818, 0.021272546513996488, 0.05155509829335716]","[-0.02162616886499073, 0.042862742090125035, -0.04949083385218411]","[-1.78768435, -0.03011215, -1.64792498]",Vase1M,normal,True,True,easy
"[0.017995118924459427, -0.0032453893279375708, 0.05155509829335716]","[-0.0009032183432787118, 0.07042591201805343, -0.0392435063086552]","[-1.70747812, -0.06291896, -1.71836663]",Vase1M,normal,True,True,easy
"[-0.007818558206261416, 0.01379671170285936, 0.05155509829335716]","[0.01175129502572804, 0.05561261830829945, -0.01762702240202673]","[-1.59299412, -0.02459361, -1.56263529]",Vase1M,normal,True,True,easy
"[0.05372830306733928, 0.006953141729849068, 0.05155509829335716]","[-0.042192243283105064, 0.06649594814435164, -0.00962402755075845]","[-1.54207024, -0.06497801, -1.58865785]",Vase1M,normal,True,True,easy
"[0.049134466474919064, 0.009664052716405414, 0.05155509829335716]","[-0.041157454636348886, 0.061970694355451605, -0.018771154647537664]","[-1.60688512, -0.05003962, -1.54117769]",Vase1M,normal,True,True,easy
"[-0.02734154130260733, 0.00291612666147284, 0.05155509829335716]","[0.014044294272726073, 0.06411603822773762, -0.04224100390500204]","[-1.74490619, 0.13328559, -1.79636985]",Vase1M,normal,True,True,easy
"[0.005371764337067474, 0.030509385097221942, 0.05159186296605071]","[0.03234708611393808, 0.034503710891346975, -0.025284540791152915]","[-1.66465807, -0.24275717, -1.64978867]",Vase1M,normal,True,True,easy
"[0.032509446625418964, -0.0019223423385707553, 0.05155509829335716]","[-0.0271032786745085, 0.07328170951487278, -0.00418465142005975]","[-1.50882661, -0.02845765, -1.63079764]",Vase1M,normal,True,True,easy
"[0.017123804746313736, 0.02390105029067928, 0.05155509829335716]","[-0.013365055522167293, 0.04431600368110713, -0.02932122765832687]","[-1.66728541, -0.01756154, -1.60694928]",Vase1M,normal,True,True,easy
"[-0.0229160925563695, 0.026695805974441062, 0.0515538390718773]","[0.031644564562795054, 0.04215648626287542, -0.008128013170035947]","[-1.52847086, -0.05829399, -1.5461916]",Vase1M,normal,True,True,easy
"[0.016352509947071808, 0.01936419937265091, 0.05155509829335716]","[0.013764392082564254, 0.050530485105217994, -0.01741985047312259]","[-1.60007904, -0.17766531, -1.65715618]",Vase1M,normal,True,True,easy
"[0.042378035495554134, -0.0011645868217113175, 0.05155509829335716]","[-0.014994319307092822, 0.07541543193234457, -0.014299465160258852]","[-1.5586738, -0.13744295, -1.73548344]",Vase1M,normal,True,True,easy
"[-0.0063809630265500555, 0.01233885063351614, 0.05155509829335716]","[0.02451319015760194, 0.05518537716161685, -0.021343703511219576]","[-1.62143205, -0.10386296, -1.61106185]",Vase1M,normal,True,True,easy
"[0.020663289272329115, 0.005334605244031388, 0.05155509829335716]","[-0.010734651643438245, 0.05831591183680411, -0.05178005435219345]","[-1.78069648, -0.01937913, -1.70176564]",Vase1M,normal,True,True,easy
"[0.020773451295915398, -0.0011113985623014307, 0.05155509829335716]","[-0.013042057227782788, 0.06956414777430119, -0.031799022761074484]","[-1.64492672, 0.00117144404, -1.83831275]",Vase1M,normal,True,True,easy
"[0.004737473651954887, 0.014967592410846886, 0.05155509829335716]","[0.0006846518950283922, 0.05264961677888447, -0.03153496358023244]","[-1.67862106, -0.03564113, -1.55892403]",Vase1M,normal,True,True,easy
"[-0.004521750486824501, 0.03534287093084165, 0.05155509829335716]","[-0.0012056541864558122, 0.034720308117079754, -0.013870520456818377]","[-1.56985841, 0.04803108, -1.65948431]",Vase1M,normal,True,True,easy
"[0.019648259596445627, 0.0020448364699394705, 0.05155509829335716]","[0.0053025983392247615, 0.06203785567357881, -0.05119213124627857]","[-1.78443501, -0.14117052, -1.58444107]",Vase1M,normal,True,True,easy
"[-0.004456456653229078, 0.03192020234314872, 0.05155509829335716]","[0.02604428079042648, 0.03456662578582498, -0.023692908860530184]","[-1.65775195, -0.12736845, -1.69133512]",Vase1M,normal,True,True,easy
"[-0.03712817306038285, -0.006986562903004661, 0.05155509829335716]","[0.01676948456482173, 0.0785828043710139, -0.02625771367316208]","[-1.64460219, 0.12104349, -1.65640327]",Vase1M,normal,True,True,easy
"[-0.05145986349639536, 0.011205276962770773, 0.05155509829335716]","[0.052167311593374656, 0.058539148524232275, -0.014303300157505626]","[-1.61542562, 0.01048237, -1.70916301]",Vase1M,normal,True,True,easy
"[-0.04377920065951644, 0.012029150468873696, 0.05155509829335716]","[0.04297401050829235, 0.056377939168080274, -0.028180166516130364]","[-1.66951307, 0.01382459, -1.62174484]",Vase1M,normal,True,True,easy
"[0.005464495539608429, 0.011303112709432534, 0.05155509829335716]","[0.01907768390943879, 0.05655380142170981, -0.02400114590857311]","[-1.6445304, -0.12764523, -1.69845886]",Vase1M,normal,True,True,easy
"[0.0027170142718167976, 0.003292254241711961, 0.05155509829335716]","[-0.002206029651727782, 0.06606270761982874, -0.020536487030308234]","[-1.60781447, 0.00379569, -1.62843057]",Vase1M,normal,True,True,easy
"[0.011736962466981067, 0.01862225437239782, 0.05155509829335716]","[-0.010766279401328759, 0.05111724130395969, -0.017249236432930786]","[-1.58222574, 0.0074357, -1.7023128]",Vase1M,normal,True,True,easy
"[-0.005875728742021134, 0.0274541940086845, 0.05155509829335716]","[0.018954668735513564, 0.041671048429527915, -0.011534384182574187]","[-1.57597082, -0.07100626, -1.7443374]",Vase1M,normal,True,True,easy
"[-0.010196582279528051, 0.0059605717069283375, 0.05155509829335716]","[-0.00302093556457525, 0.06479918078326129, -0.00463622042664413]","[-1.51657232, 0.07760979, -1.64721399]",Vase1M,normal,True,True,easy
"[0.039711403592315314, 0.004165496890692084, 0.05155509829335716]","[-0.0155475687833136, 0.0685195565949927, -0.023989380573305446]","[-1.63168462, -0.14140646, -1.53578599]",Vase1M,normal,True,True,easy
"[-0.031923833010290004, 0.01703152386562449, 0.05153953221265758]","[0.050637941300337885, 0.04693874938366818, -0.02399991120123331]","[-1.66264901, -0.10166684, -1.66693994]",Vase1M,normal,True,True,easy
"[-0.0013158616776846716, 0.005164982459677482, 0.05155509829335716]","[0.0022791616768035967, 0.06316616564551267, -0.027730500378250318]","[-1.65092338, 0.0149949, -1.69884998]",Vase1M,normal,True,True,easy
"[0.01958836881354915, 0.016443183211396428, 0.05155509829335716]","[-0.0053033662810803486, 0.05516940865868123, -0.004142289643821809]","[-1.51070542, -0.08604878, -1.597807]",Vase1M,normal,True,True,easy
"[0.01708861191216594, 0.0017454051537269134, 0.05155509829335716]","[0.019888595035528377, 0.06558295087085783, -0.032147685688939616]","[-1.66981868, -0.21610132, -1.53424579]",Vase1M,normal,True,True,easy
"[0.027236754127154827, 0.011161268327059621, 0.05155509829335716]","[-0.022484538528766244, 0.05648685216138251, -0.034879979588859175]","[-1.66967986, 0.00578316, -1.74533738]",Vase1M,normal,True,True,easy
"[-0.030864495531972114, -0.006311005199393042, 0.05499999997915403]","[0.01770478412499828, 0.07729862785541251, -0.01945076774453566]","[-1.61337659, 0.06428572, -1.50905842]",Vase1M,normal,True,True,easy
"[0.027718076623043725, -0.009856395041297185, 0.05499999997915403]","[-0.0072692338421228506, 0.08093217387482061, -0.02034614776746228]","[-1.61988731, -0.09914052, -1.65036678]",Vase1M,normal,True,True,easy
"[0.0126949839569708, 0.00016613329527011424, 0.05155509829335716]","[-0.01248521924407063, 0.06942717604138643, -0.018522184891359626]","[-1.5877185, 0.01073794, -1.69137079]",Vase1M,normal,True,True,easy
"[-0.018603838996807915, 0.011545719742658344, 0.05155509829335716]","[0.0425662876525658, 0.05131990702214809, -0.03284246366442796]","[-1.72212672, -0.11233691, -1.72746379]",Vase1M,normal,True,True,easy
"[0.02705040367288354, 0.014201082376856253, 0.05499999997915403]","[-0.03655941357429439, 0.047655200882209696, -0.04623215697108844]","[-1.79488979, 0.05385064, -1.54994901]",Vase1M,normal,True,True,easy
"[-0.010844107096124074, 0.005443476837890715, 0.05155509829335716]","[-0.005279803649230934, 0.06321564050304082, -0.027344493028207566]","[-1.64684557, 0.10042922, -1.61768246]",Vase1M,normal,True,True,easy
"[-0.007203132074931463, 0.03270679764672793, 0.05155509829335716]","[0.004775366633624752, 0.032884535184235834, -0.03873059970019566]","[-1.73628882, -0.01406659, -1.45511486]",Vase1M,normal,True,True,easy
"[0.023640115676198125, -0.0014233379421233604, 0.05155509829335716]","[-0.017839502634982997, 0.06893855254099038, -0.036437761769683066]","[-1.67418214, 0.00364049, -1.75745728]",Vase1M,normal,True,True,easy
"[-0.006746493001546906, 0.02388780790449005, 0.05155509829335716]","[0.030764240388102004, 0.03794257200423664, -0.04212801792235476]","[-1.80394894, -0.064673, -1.88290498]",Vase1M,normal,True,True,easy
"[0.039591012332790804, 0.005776792602374398, 0.05499999997915403]","[-5.143520374636251e-05, 0.06622682814916894, -0.031199946294632228]","[-1.68794353, -0.19466434, -1.74987708]",Vase1M,normal,True,True,easy
"[-0.030348939026324327, 0.02169897188874209, 0.05155509829335716]","[0.036939281923755576, 0.045831541775439404, -0.02289049897267884]","[-1.65446299, -0.02356967, -1.68719374]",Vase1M,normal,True,True,easy
"[0.034271611735709695, 0.014904511617915735, 0.05155509829335716]","[-0.016643094936175048, 0.057843689893003036, -0.013200307284137467]","[-1.55878746, -0.09988401, -1.64890898]",Vase1M,normal,True,True,easy
"[0.040626372510720384, 0.015655773837752258, 0.05499999997915403]","[-0.006928311423758868, 0.058092472414637344, -0.02155472187320523]","[-1.63360138, -0.1891528, -1.67748889]",Vase1M,normal,True,True,easy
"[0.0226209059340139, 0.011155131649926237, 0.05155509829335716]","[0.009629692660673782, 0.0587236080453553, -0.02552624853193509]","[-1.64192057, -0.1866637, -1.60137582]",Vase1M,normal,True,True,easy
"[-0.020000856286116437, 0.006550364071606243, 0.05155509829335716]","[0.0371692662978797, 0.05459526603110456, -0.046939703899407346]","[-1.78186526, -0.07918645, -1.65429829]",Vase1M,normal,True,True,easy
"[-0.03167250815326133, 0.01877010192364824, 0.05155509829335716]","[0.01457018728132322, 0.052519163699550855, -0.023772677229995216]","[-1.64245525, 0.12435537, -1.69140755]",Vase1M,normal,True,True,easy
"[0.004590195419767117, -0.0016992319895862765, 0.05155509829335716]","[0.04175804228766375, 0.06591951344759209, -0.02315065432180887]","[-1.66592407, -0.22893035, -1.77232961]",Vase1M,normal,True,True,easy
"[0.01891187694267715, 0.012835532991285946, 0.05155509829335716]","[0.004623600744962961, 0.055704264619356736, -0.03184365598009091]","[-1.67905678, -0.14295896, -1.5669883]",Vase1M,normal,True,True,easy
"[-0.03264623565739832, -0.003879710902166978, 0.05155509829335716]","[0.015615657635374865, 0.07339232950044883, -0.03453419760676446]","[-1.69016582, 0.10838935, -1.64863589]",Vase1M,normal,True,True,easy
"[-0.03402347368331596, 0.0160978431489476, 0.05499999997915403]","[0.025605335642466493, 0.054756579012959834, -0.0181469071999289]","[-1.64879207, 0.07829478, -1.7833009]",Vase1M,normal,True,True,easy
"[0.004708136214096758, -0.0019610899643397912, 0.05155509829335716]","[0.01977526299225554, 0.0701824287683789, -0.021608272665875963]","[-1.62249065, -0.1247172, -1.65688496]",Vase1M,normal,True,True,easy
"[0.02726639587465479, 0.02334155505957152, 0.05155509829335716]","[-0.007569450191076826, 0.0448561109879643, -0.03793803278902765]","[-1.72350314, -0.11571458, -1.62064562]",Vase1M,normal,True,True,easy
"[0.006784769516632623, 0.014296199439031432, 0.05155509829335716]","[0.006852377161621511, 0.0537946835330068, -0.02863233302695928]","[-1.66313735, -0.07002319, -1.64582834]",Vase1M,normal,True,True,easy
"[0.03936008170590016, 0.0020942133285746563, 0.05155509829335716]","[-0.024324164861273256, 0.06879233702528184, -0.028861765212475455]","[-1.65155082, -0.08005033, -1.59953639]",Vase1M,normal,True,True,easy
"[0.034345599336347774, 0.0010734865649192002, 0.05155509829335716]","[0.018476092486656145, 0.06555585094072094, -0.047167530293386904]","[-1.76658048, -0.28137314, -1.6436991]",Vase1M,normal,True,True,easy
"[-0.008428340452413684, 0.010047049926908296, 0.05155509829335716]","[0.04281075271685923, 0.05326997020738572, -0.02562966532927234]","[-1.63770108, -0.20803774, -1.56023498]",Vase1M,normal,True,True,easy
"[0.019360838929830645, 0.012304091651684185, 0.05155509829335716]","[0.004690763057054761, 0.057735377064904655, -0.023049535503714767]","[-1.62649673, -0.14017305, -1.59573341]",Vase1M,normal,True,True,easy
"[-0.012552927991322156, -0.0018773106305673588, 0.05155509829335716]","[0.03848410794597607, 0.06713662411070273, -0.023878929224231918]","[-1.62707087, -0.14403342, -1.57531669]",Vase1M,normal,True,True,easy
"[-0.03691708136122574, 0.014681956856860096, 0.05155509829335716]","[0.049212613985915726, 0.05248602905587582, -0.007811310677559199]","[-1.57547901, -0.06538818, -1.71114714]",Vase1M,normal,True,True,easy
"[0.01716774525268473, 0.021416282244727212, 0.05155509829335716]","[-0.018608305392682448, 0.04393406813957768, -0.0399154350323809]","[-1.72325434, 0.03553716, -1.67479066]",Vase1M,normal,True,True,easy
"[-0.010183942209303291, 0.022670358853354996, 0.0515614470651654]","[0.04153807736103718, 0.04219041620931219, -0.012668841808529651]","[-1.59641517, -0.18964206, -1.6987106]",Vase1M,normal,True,True,easy
"[0.0020718967438299483, 0.00995729115646284, 0.05155509829335716]","[0.018413742259537097, 0.05906838035377896, -0.01368626138800922]","[-1.58308897, -0.10952434, -1.69935667]",Vase1M,normal,True,True,easy
"[-0.004690015387733821, 0.030282677690316527, 0.05155509829335716]","[0.016001297106716363, 0.03852922797794241, -0.017662985997968263]","[-1.60611725, -0.06403652, -1.66735134]",Vase1M,normal,True,True,easy
"[-0.022105547374238994, 0.0034887475754618417, 0.05155509829335716]","[0.051533226889991436, 0.05366514427937242, -0.0489347099181881]","[-1.78587034, -0.16281226, -1.61566491]",Vase1M,normal,True,True,easy
"[0.011384102223392102, -0.0017241646656071755, 0.05155509829335716]","[0.001509681559584062, 0.07196796141910156, -0.015176725229012937]","[-1.57817127, -0.05475786, -1.76364734]",Vase1M,normal,True,True,easy
"[-0.030791155477184858, 0.01671362119409745, 0.05155509829335716]","[0.05033782426410336, 0.046762677491352295, -0.026339788467829216]","[-1.67009541, -0.10985246, -1.64427732]",Vase1M,normal,True,True,easy
"[0.015008641066139859, 0.011509255552985254, 0.05155509829335716]","[0.008735813060927834, 0.05863801440350244, -0.01705805506019589]","[-1.59789985, -0.12072555, -1.76173725]",Vase1M,normal,True,True,easy
"[0.01920827427244334, 0.014595448586133188, 0.05155509829335716]","[-0.0011789513540150544, 0.05643460851025583, -0.0147457077130012]","[-1.57595196, -0.10559084, -1.60457524]",Vase1M,normal,True,True,easy
"[0.014574277446996005, 0.0023536699392036897, 0.05155509829335716]","[0.026699452523515126, 0.06479415455932631, -0.026390381150580216]","[-1.64795212, -0.22778953, -1.61312511]",Vase1M,normal,True,True,easy
"[-0.008597786754293043, 0.020026861155346, 0.05155509829335716]","[0.020674091313091527, 0.045412662367043735, -0.03572806622971709]","[-1.73393863, -0.01867054, -1.81300706]",Vase1M,normal,True,True,easy
"[-0.01044091434893782, 0.007526295482844552, 0.05155509829335716]","[0.04873853408540137, 0.05508044565208185, -0.020515226152682507]","[-1.65007325, -0.20616578, -1.71840533]",Vase1M,normal,True,True,easy
"[0.001580129824140688, -0.009235986963404781, 0.05155509829335716]","[0.007282911192351188, 0.07909859978060464, -0.013896605381195474]","[-1.57240986, -0.04417393, -1.60686902]",Vase1M,normal,True,True,easy
"[0.012759284698784788, 0.0324386236265142, 0.05155509829335716]","[-0.006369881592603018, 0.036005497639915875, -0.02776075852611928]","[-1.66967781, -0.06833513, -1.44357886]",Vase1M,normal,True,True,easy
"[-0.007487839414335435, 0.007342126810592644, 0.05155509829335716]","[0.019226435328299443, 0.05505056589570477, -0.049468627419055]","[-1.79876576, -0.00147658451, -1.79529149]",Vase1M,normal,True,True,easy
"[0.03332568822322468, 0.016308891556628714, 0.05155509829335716]","[-0.008456175265988783, 0.0557257767295143, -0.02367534180339866]","[-1.62077702, -0.12869744, -1.73245374]",Vase1M,normal,True,True,easy
"[0.021748237160598937, 0.024190315734922446, 0.05155509829335716]","[-0.004898919616239221, 0.04579904456056641, -0.025376822776929122]","[-1.64066215, -0.09083363, -1.68048392]",Vase1M,normal,True,True,easy
"[-0.0017485096458230687, -0.0010123957101819021, 0.05155509829335716]","[0.030348054626115176, 0.06803473013295715, -0.018516382931962106]","[-1.62856714, -0.13515479, -1.77451302]",Vase1M,normal,True,True,easy
"[-0.029333162362273898, 0.01617287619069783, 0.05155509829335716]","[0.049798096667772976, 0.046897943367681064, -0.0281891317412515]","[-1.68217612, -0.11382388, -1.64847399]",Vase1M,normal,True,True,easy
"[-0.02138318002191081, -0.005650439869667584, 0.05155509829335716]","[0.026957735489107335, 0.07523250510256398, -0.00878675512604302]","[-1.55380985, -0.02628968, -1.64227225]",Vase1M,normal,True,True,easy
"[0.013549071044510001, -0.008455735612080297, 0.05155509829335716]","[-0.00387498709241035, 0.07894078159236273, -0.013311214851651005]","[-1.56951989, -0.05763758, -1.48127642]",Vase1M,normal,True,True,easy
"[-0.02025264082536481, 0.02782016725403133, 0.05155509829335716]","[0.038829717935807334, 0.03513869386738619, -0.03446106216809962]","[-1.74191295, -0.09129396, -1.71121226]",Vase1M,normal,True,True,easy
"[0.01428310370031123, 0.021986139445472314, 0.05155509829335716]","[-0.012803126228341184, 0.047509315050755715, -0.01977281246937558]","[-1.60459147, -0.00382508, -1.61585258]",Vase1M,normal,True,True,easy
"[-0.010569535649568808, 0.03279485573462887, 0.05155509829335716]","[-0.00934150552085555, 0.03466170166442868, -0.03095931574596715]","[-1.67915081, 0.16131734, -1.68580133]",Vase1M,normal,True,True,easy
"[0.008887665272937493, 0.01256650253390678, 0.05155509829335716]","[-0.01639969312896397, 0.05629909675602206, -0.019501498773315955]","[-1.60617591, 0.04322569, -1.55496154]",Vase1M,normal,True,True,easy
"[-0.0321860487704285, 0.015342182835657064, 0.05155509829335716]","[0.03857355306895705, 0.051285198070234975, -0.028965249509137887]","[-1.68326262, -0.02287416, -1.65861832]",Vase1M,normal,True,True,easy
"[-0.025507702559750604, 0.016159299285320262, 0.05155509829335716]","[0.044443041975614384, 0.04689588189568682, -0.03308470444101061]","[-1.71556546, -0.09725643, -1.67030926]",Vase1M,normal,True,True,easy
"[0.04285449936558311, 0.006161415829226557, 0.05155509829335716]","[-0.03199433668580902, 0.06616097825735572, -0.013846115884498966]","[-1.5522138, -0.05507671, -1.66990817]",Vase1M,normal,True,True,easy
"[-0.0056844213055329395, 0.0035195162295598315, 0.05155509829335716]","[0.04371164640217866, 0.06141866286331639, -0.008619111999363016]","[-1.53565123, -0.21854794, -1.54833513]",Vase1M,normal,True,True,easy
"[0.0019258313950961969, 0.033912261235097614, 0.05155509829335716]","[0.012718658783272862, 0.03609348939350138, -0.005652045900103637]","[-1.51936476, -0.0978241, -1.62367562]",Vase1M,normal,True,True,easy
"[-0.0039017479951317913, 0.010461202020194932, 0.05155509829335716]","[0.02284310382954543, 0.05374945575516099, -0.040182300935143495]","[-1.74095236, -0.08887247, -1.67573593]",Vase1M,normal,True,True,easy
"[0.0354494653476328, 0.008572940598651761, 0.05155509829335716]","[-0.021246322551027992, 0.06071274832706012, -0.03523256914237886]","[-1.69566103, -0.08231226, -1.57762231]",Vase1M,normal,True,True,easy
"[-0.03856762467691974, 0.015324512108679154, 0.05155509829335716]","[0.041571460273250524, 0.052936102490184975, -0.022821031632868714]","[-1.66438307, 0.00724231, -1.73134813]",Vase1M,normal,True,True,easy
"[0.008821156791369049, 0.02313327474664994, 0.05155509829335716]","[0.02333884043175306, 0.044881051327373314, -0.018542439676139003]","[-1.61384319, -0.19476191, -1.66161027]",Vase1M,normal,True,True,easy
"[0.020823188920472965, 0.018167934777736455, 0.05155509829335716]","[0.005676589326301395, 0.05011131533460275, -0.033868080394837685]","[-1.69846635, -0.12746511, -1.75065459]",Vase1M,normal,True,True,easy
"[-0.02944655614720567, 0.012502561995797546, 0.05499999997915403]","[0.038499807194936134, 0.05499624453124783, -0.01801820035056734]","[-1.64803759, -0.03689447, -1.71303199]",Vase1M,normal,True,True,easy
"[-0.01888925527990099, 0.00839697026898269, 0.05155509829335716]","[0.013371779393517316, 0.06258256832226305, -0.005704183403677043]","[-1.5336774, 0.03723455, -1.70700749]",Vase1M,normal,True,True,easy
"[-0.002705184101671543, 0.031506165853236553, 0.05155509829335716]","[0.004844476924906633, 0.034673741348596195, -0.03599246742612351]","[-1.71873699, -0.03153377, -1.50304174]",Vase1M,normal,True,True,easy
"[0.018714067040405413, 0.009828440932818809, 0.05155509829335716]","[0.016836684339935425, 0.05888339650602228, -0.0263662960774082]","[-1.63810261, -0.21923534, -1.50804247]",Vase1M,normal,True,True,easy
"[0.015736354794825057, 0.017936387307660624, 0.05155509829335716]","[-0.01378355667171069, 0.050133259742933735, -0.029517476415975234]","[-1.66073319, 0.0020047, -1.64935116]",Vase1M,normal,True,True,easy
"[-0.028656679957544152, 0.006821371421761839, 0.05499999997915403]","[0.03512234887639649, 0.062297956776475774, 0.00019339834137359173]","[-1.53288669, -0.03618945, -1.68553594]",Vase1M,normal,True,True,easy
"[0.04413036614829255, 0.00520023926772496, 0.05155509829335716]","[-0.008444949001011982, 0.06840965399205443, -0.028156794393454726]","[-1.649431, -0.19186949, -1.63730646]",Vase1M,normal,True,True,easy
"[0.010380001178011229, -0.0086648555683723, 0.05155509829335716]","[-0.022164318314069335, 0.07690729895503895, -0.021639270906414477]","[-1.59752443, 0.07554088, -1.68869283]",Vase1M,normal,True,True,easy
"[-0.0011544073483665935, 0.0013718116844155682, 0.05155509829335716]","[-0.004667273664210668, 0.06909110368617025, -0.0023741856526506883]","[-1.50434455, 0.03356634, -1.65918548]",Vase1M,normal,True,True,easy
"[-0.00946179690706961, 0.03001473212295379, 0.05155509829335716]","[0.015179822477536612, 0.03996014676931407, -0.007636416345563605]","[-1.53342945, -0.03597607, -1.61044119]",Vase1M,normal,True,True,easy
"[0.030240188001202577, 0.004367392584517283, 0.05155509829335716]","[-0.016084575595484103, 0.0607777744379857, -0.050291164702136154]","[-1.76573817, -0.04346282, -1.70862359]",Vase1M,normal,True,True,easy
"[0.014514551215442218, 0.003705265894244192, 0.05155509829335716]","[0.009739044501737163, 0.06658573071165683, -0.014311446289415901]","[-1.58075446, -0.12468493, -1.71994585]",Vase1M,normal,True,True,easy
"[-0.018201879689435888, 0.007373995410995054, 0.05177168961383341]","[0.05259679326659254, 0.055850054788757736, -0.006641791415795764]","[-1.61015739, -0.18141584, -1.84039489]",Vase1M,normal,True,True,easy
"[-0.0062270561820693664, 0.013141691383573788, 0.05155509829335716]","[0.04159905272755539, 0.05201742689541458, -0.009592959952737965]","[-1.56014282, -0.21029464, -1.6307079]",Vase1M,normal,True,True,easy
"[0.04152743042237261, 0.0161669799706686, 0.05155509829335716]","[-0.02963096679979533, 0.05088176819032965, -0.044682543606483965]","[-1.74633938, -0.05323215, -1.64859692]",Vase1M,normal,True,True,easy
"[-0.022466952254678794, 0.018456241184993012, 0.05155509829335716]","[0.03389264443359711, 0.04490133122998363, -0.040616468278746425]","[-1.75990424, -0.04470169, -1.67649478]",Vase1M,normal,True,True,easy
"[0.032668577537872515, 0.01618880420690077, 0.05155509829335716]","[0.004514933088377651, 0.05653257147794302, -0.018426696527889815]","[-1.60027416, -0.21774363, -1.63159608]",Vase1M,normal,True,True,easy
"[-0.00609828946316497, 0.002259191425663708, 0.05155509829335716]","[0.026580831147145267, 0.0605447583738887, -0.0450400963256172]","[-1.75853519, -0.10088662, -1.64019244]",Vase1M,normal,True,True,easy
"[-0.014757774880938395, 0.02148157624282885, 0.05155509829335716]","[0.02172564117281104, 0.0469604177380132, -0.020712017581582316]","[-1.62633703, -0.03160564, -1.6629426]",Vase1M,normal,True,True,easy
"[0.014549094180618697, 0.026405747828445125, 0.05155509829335716]","[0.020581461859789797, 0.04219790560401966, -0.02016811102573162]","[-1.61339634, -0.22799118, -1.58082408]",Vase1M,normal,True,True,easy
"[0.011981033697494021, 0.017424668754529422, 0.05155509829335716]","[0.020278166227448113, 0.05203687149334679, -0.009940475461574255]","[-1.56950831, -0.18420188, -1.76324867]",Vase1M,normal,True,True,easy
"[0.024894992606649274, 0.009184033541569953, 0.05155509829335716]","[-0.0018899187652770752, 0.06238043283782445, -0.016460587443471363]","[-1.5842068, -0.12302879, -1.68597931]",Vase1M,normal,True,True,easy
"[-0.040488845675534936, 0.012890700667401011, 0.05155509829335716]","[0.05350108602820899, 0.051825411964798326, -0.0265841247187401]","[-1.6849965, -0.05788327, -1.69078621]",Vase1M,normal,True,True,easy
"[0.020874421503995818, 0.001949131408375387, 0.05155509829335716]","[-0.0028683183672186738, 0.06791345385265375, -0.025847829127200975]","[-1.63682804, -0.09068953, -1.64518076]",Vase1M,normal,True,True,easy
"[0.017063612403515473, 0.000315675157660594, 0.05155509829335716]","[0.013099560703720724, 0.06994158494039303, -0.014789600538223344]","[-1.58834852, -0.15073943, -1.76070128]",Vase1M,normal,True,True,easy
"[-0.004613381730177541, 0.009402858156777633, 0.05155509829335716]","[0.027582657728484224, 0.058152626042405134, -0.016740392677825858]","[-1.61164591, -0.11849881, -1.72589045]",Vase1M,normal,True,True,easy
"[0.00437268584636895, 0.03056518266993625, 0.05155509829335716]","[0.026833001633616495, 0.03458596324761315, -0.03027301719910569]","[-1.68461765, -0.20976601, -1.58789898]",Vase1M,normal,True,True,easy
"[-0.004003231721215207, 0.0015879733970615532, 0.05155509829335716]","[0.013082474862591568, 0.06543491313278706, -0.03301512546711096]","[-1.68236934, -0.04227895, -1.62042811]",Vase1M,normal,True,True,easy
"[0.005749946162666069, 0.022332157555194854, 0.05155509829335716]","[0.02469928614522084, 0.04328580859763178, -0.0312617637350607]","[-1.67803795, -0.2016346, -1.54606923]",Vase1M,normal,True,True,easy
"[-0.016926278938832254, 0.013172096497322448, 0.05155509829335716]","[0.021356781541651833, 0.05213804770624436, -0.03955845013736288]","[-1.72857184, -0.02348892, -1.58632106]",Vase1M,normal,True,True,easy
"[-0.014885620107619376, 0.011692844707664879, 0.05155509829335716]","[0.0353712229418787, 0.05527591200139281, -0.013164764014479538]","[-1.58704814, -0.11399597, -1.6692628]",Vase1M,normal,True,True,easy
"[0.029307341148726816, 0.0055840695134261615, 0.05499999997915403]","[-0.010279289543439391, 0.0643736861533555, -0.02959984521770371]","[-1.67101004, -0.08554934, -1.71624562]",Vase1M,normal,True,True,easy
