obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[0.048108142025327295, 0.008717004665501302, 0.052599722657318375]","[-0.04811821135453482, 0.06129313422886636, -0.012625562246031449]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0002835720897456036, 0.0168380119709489, 0.052599722657318375]","[-0.00029366173242674167, 0.05317212949833164, -0.012670113201485398]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.01780675135709122, 0.01585628640111045, 0.052599722657318375]","[-0.017816834821182303, 0.05415385475689617, -0.012655377251731846]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.032619464997216595, 0.0012493175214038786, 0.052599722657318375]","[-0.032629534501859556, 0.06876081900519791, -0.012631949576408126]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.022074213210914944, 0.0023107297738393174, 0.052599722657318375]","[0.02206412569156781, 0.0676994070893025, -0.01267634884393323]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04598726946593537, 0.009990583686266347, 0.052599722657318375]","[-0.045997340275226666, 0.06001955561191268, -0.012628265338171452]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.021149200576225918, -0.0061453644983894985, 0.052599722657318375]","[0.021139118712486592, 0.07615549868037302, -0.012668878420062086]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.005358194750514175, 0.0016154732303355194, 0.052599722657318375]","[-0.00536827313103068, 0.06839466341236258, -0.012653950033552953]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.048526138303085754, 0.012584349044156888, 0.052601002044458056]","[-0.04853620893337333, 0.05742579005761242, -0.012627029666753971]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.041474067357708366, 0.016357226224530338, 0.052739999952448845]","[0.04146407648641436, 0.05365280338575131, -0.012562705856568405]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.010418446333205222, 0.005970493294779858, 0.052599722657318375]","[-0.010428525870953049, 0.06403964472875648, -0.012653388437758123]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.029656879617607573, -0.0015639454965048366, 0.052739999952448845]","[0.029646903857631888, 0.07157396942455345, -0.012539024411121032]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.006590675174013648, 0.01823192771806201, 0.052599722657318375]","[-0.006600763700845659, 0.05177821419318484, -0.012666200698822034]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.028625477970476612, 0.019919466374916112, 0.052739999952448845]","[-0.028635448874381925, 0.05009056436483851, -0.012509720422295681]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.035269837528253266, 0.01515445897253967, 0.052599722657318375]","[-0.035279915010301456, 0.054855681962939815, -0.012640912046011421]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.013308691143848196, 0.031035001072356547, 0.05259972265731838]","[-0.013318785659503887, 0.03897514489833728, -0.01267104638932097]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04258748509349506, 0.006629490082758299, 0.052599722657318375]","[-0.04259755484935852, 0.06338064814972494, -0.012628296149512854]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.01875960299244212, 0.016363976697335417, 0.052599722657318375]","[0.018749507612379333, 0.05364616462164362, -0.012684900303629995]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.009791321090498907, 0.032476538533236635, 0.05259972265731838]","[0.009781218336433585, 0.03753360789452283, -0.012690589480502092]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.02894089967086425, -0.006286580379698818, 0.052599722657318375]","[0.02893081542617529, 0.07629671451690727, -0.012674970704230532]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.027501568411819482, 0.00034861647241157996, 0.052599722657318375]","[-0.027511638968017355, 0.06966151976860659, -0.012635307842085568]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.013879804911099674, -0.006955556595296795, 0.052599722657318375]","[0.013869725866026457, 0.07696569052039419, -0.01266244442872003]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04647480114509713, 0.006003300443737447, 0.052739999952448845]","[-0.04648475756480529, 0.06400672588364398, -0.012484424718354922]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.018059082450002283, 0.013102150377025128, 0.05259972265731838]","[0.01804898936049451, 0.056907989907732624, -0.012681744981809568]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.018882189034905076, 0.015619665152827176, 0.052599722657318375]","[-0.018892272007959003, 0.05439047593015438, -0.012654332424222684]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.02512359863483221, -0.004886606362527583, 0.052599722657318375]","[-0.025133666625164124, 0.07489674094362325, -0.012633032536478038]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.031146587680759976, 0.0006452615153091457, 0.052599722657318375]","[0.031136498340985478, 0.0693648748197657, -0.01268224716161371]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.004475973817591912, 0.0026791180399581235, 0.052599722657318375]","[0.004465891644477912, 0.06733101893998789, -0.012662628253165664]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.020655166679864286, 0.011433578138383646, 0.052599722657318375]","[0.02064507382532296, 0.05857656161732296, -0.012682483584804007]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0323722900622956, 0.01769481901124108, 0.052599722657318375]","[-0.03238237007399818, 0.0523153227297057, -0.012645242396366463]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04109466311525898, 0.0005527263173777509, 0.052599722657318375]","[-0.0411047294909527, 0.06945740998835716, -0.012624645835761627]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03908974485003599, 0.008291375862286595, 0.052599722657318375]","[-0.03909981676878351, 0.06171876289712772, -0.012632404897112743]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.032322810420101274, 0.01709699080460605, 0.052599722657318375]","[-0.03233289006838775, 0.05291315074678844, -0.012644805731908753]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.035410309663525756, 0.017917423074139825, 0.052599722657318375]","[-0.03542038885313034, 0.05209271873738762, -0.01264300040571527]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.03155809855856286, 0.010954114314569283, 0.052739999952448845]","[0.03154811425761592, 0.05905591358255759, -0.012550506864780096]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.02092935157364889, 0.012602250619451326, 0.052599722657318375]","[-0.02093943198416087, 0.05740788950680414, -0.012650299366983454]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0420134755684758, -0.000827208573937114, 0.052599722657318375]","[-0.04202354077777663, 0.0708373444421386, -0.01262281528219837]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.04508746649811386, 0.013387681912325528, 0.052603773649628524]","[0.04507736788361241, 0.056622455237051804, -0.012699444792549999]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03446691224864271, 0.0025426188616688053, 0.052739999952448845]","[-0.034476870281126594, 0.06746740636844066, -0.012491231088715329]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.04017480887265104, 0.017078049411900192, 0.05261009609231648]","[0.04016471451032959, 0.0529320838728452, -0.012692149010664042]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03687400932207017, 0.0021516024185847154, 0.052599722657318375]","[-0.0368840780499041, 0.0678585343941029, -0.012629280082456744]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0427067480211637, 0.0036444115104471908, 0.052599722657318375]","[-0.04271681584626621, 0.06636572577556267, -0.012625824080210886]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04527221102957673, 0.006022293094697398, 0.052599722657318375]","[-0.045282279549153454, 0.06398784494526301, -0.012625674703511995]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.03041314380197158, -0.0035329417909192055, 0.052599722657318375]","[0.03040305734429888, 0.0735430768012188, -0.012678335886821537]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04123748298712305, 0.016496517017397357, 0.052744530542404286]","[-0.04124744411371821, 0.0535135090292192, -0.012492420773603971]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.040761135592558, 0.008314041698609333, 0.052599722657318375]","[-0.04077120699573396, 0.061696097067991604, -0.012631091973425563]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03786341154127245, 0.016147364823836784, 0.052599722657318375]","[-0.03787348883061845, 0.05386277642646154, -0.012639637390948522]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.016350064128412573, 0.010497945178311107, 0.052599722657318375]","[0.01633997323220097, 0.05951219428073608, -0.01267831024736853]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.02868287405402615, 0.0004856986797777833, 0.05259972265731838]","[0.028672785596601386, 0.06952443760470477, -0.01268015817653745]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.001362850392358514, 0.022446728062972144, 0.052599722657318375]","[0.001352756670959139, 0.047563415184653714, -0.0126758906607059]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03854948298712305, 0.011654517017397363, 0.052744530542404286]","[-0.03855944189550982, 0.05835550749397513, -0.01249070548709161]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03218904552735726, 0.02122606715845367, 0.052739999952448845]","[-0.032199016129931646, 0.04878396399558246, -0.012507923139038929]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.02001635988322341, -0.004300706953342503, 0.052599722657318375]","[-0.020026429864438186, 0.07431084172020821, -0.01263756613431544]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03829148298712305, 0.010366517017397362, 0.05274453054240429]","[-0.038301441160545936, 0.05964350708559134, -0.012489885270904754]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04000370420194232, 0.01153958932322004, 0.052599722657318375]","[-0.04001377789071227, 0.058470550466099364, -0.012634263725189259]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.002346905730625923, 0.024332260283762886, 0.052599722657318375]","[0.0023368105015296324, 0.04567788356170521, -0.01267817578945189]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0335307835696955, 0.008534319745320767, 0.052739999952448845]","[-0.0335407456985506, 0.0614757073845663, -0.012496747902930589]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.033818630134232336, 0.006429724643092966, 0.052599722657318375]","[0.0338085362791006, 0.063580413526051, -0.012688981301427009]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04160121026267354, 0.013402806272015788, 0.052599722657318375]","[-0.04161128462645855, 0.056607334108070395, -0.012634475317396313]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03910948298712305, 0.006516517017397359, 0.05274453054240429]","[-0.03911943845975969, 0.06349350586487891, -0.012486168018791138]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.038414170691829785, 0.009145482737781957, 0.052599722657318375]","[-0.03842424336640048, 0.06086465629244246, -0.012633623022763128]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.027916487929119403, 0.010554913247917734, 0.052599722657318375]","[-0.027926564825942073, 0.05945522622919223, -0.012643104974754156]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.0395521892686155, 0.01404460866605346, 0.052739999952448845]","[0.03954220047320244, 0.055965420210970784, -0.012559333815161673]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.02716538987080753, 0.023744092643466556, 0.052599722657318375]","[-0.02717547536951599, 0.046266051015512316, -0.012654205986715562]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.012170138875184963, 0.026857793547086246, 0.05259972265731838]","[0.012160038929922018, 0.04315235109914805, -0.012688009441349412]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.043171181797381775, 0.013746449816030692, 0.052602227361710864]","[0.043161082331615495, 0.05626368867845089, -0.01269975078716863]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04004848298712305, 0.013483517017397362, 0.052744530542404286]","[-0.0400584425800598, 0.05652650807389281, -0.012490968274444347]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03337130980624826, 0.014080959600450802, 0.052739999952448845]","[-0.0333812755029927, 0.05592906928809919, -0.01250129183221907]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.025697211199579795, 0.02405880824840902, 0.052599722657318375]","[-0.02570729736337354, 0.045951335510356156, -0.012655625752970627]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.018955447831871163, -0.004874781125437238, 0.05259972265731838]","[0.01894536585797804, 0.0748849157102823, -0.01266814327531229]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.009601644225433298, 0.00998491127575918, 0.052599722657318375]","[0.009591555794264201, 0.06002522802062129, -0.012672527757873966]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.033055145404566035, 0.0007267574269136485, 0.052599722657318375]","[-0.03306521443969432, 0.06928337893400098, -0.012631186504033146]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.048151362668929346, 0.0077544490566389965, 0.052599722657318375]","[-0.048161431374041594, 0.06225568953253293, -0.012624761319779625]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.030230263923727043, -0.009026728001508335, 0.052739999952448845]","[-0.030240215962975225, 0.0790367495633462, -0.012485391867928701]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.024387302209992766, -0.002519599837489876, 0.052599722657318375]","[-0.02439737193478543, 0.07252973516908796, -0.012635503778910878]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03043646607337696, 0.02271057912022258, 0.052599722657318375]","[-0.030446549879542917, 0.04729956421106206, -0.0126507781271991]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.0363374154809428, 0.015786050131351963, 0.052739999952448845]","[0.03632742660052104, 0.054223979297827934, -0.012558160560839884]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04292804355148756, 0.005471077522065813, 0.052599722657318375]","[-0.0429381124647794, 0.06453906034312169, -0.012627102479144548]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.012479139422697596, 0.0013142979511878553, 0.052599722657318375]","[-0.012489215354403083, 0.06869583859601716, -0.012648039601261485]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.039417614089401115, 0.0072627847214815746, 0.052599722657318375]","[-0.03942768525192483, 0.06274735371179924, -0.012631324711739672]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.017948301925175495, 0.018678817159412362, 0.052599722657318375]","[0.017938205334426246, 0.05133132489352889, -0.012686097611626247]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.028539741227934696, 0.00536275135847714, 0.052739999952448845]","[-0.02854970292808401, 0.06464727476580656, -0.012498196799441162]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.048574589314033564, 0.010037078532470392, 0.052599722657318375]","[-0.04858465933245217, 0.05997306078045067, -0.012626242011343405]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.007231648915893573, 0.02818637352097156, 0.052599722657318375]","[-0.007241743551967955, 0.04182377154651316, -0.012673617262880502]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.026617866612717592, -0.0003375408221854159, 0.052599722657318375]","[-0.026627937013991975, 0.07034767684564495, -0.012635465152224312]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.003892075890272664, 0.014012837747833394, 0.052599722657318375]","[-0.0039021625972667892, 0.05599730282567433, -0.012664989892540241]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.031542323507381294, 0.020341595439610543, 0.052739999952448845]","[-0.031552293754135076, 0.04966843543398777, -0.012507733812826572]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.024115752348020485, 0.02579880988585535, 0.052599722657318375]","[-0.024125840116642563, 0.04421133442460895, -0.012658270720237334]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.025529551275554604, 0.015779965382162173, 0.052599722657318375]","[0.02551945411929947, 0.05423017575164547, -0.012689826330615933]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.011618307288959117, 0.0011885250410207109, 0.052599722657318375]","[0.01160822379647757, 0.06882161146630571, -0.012667128885442353]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.002187918015906168, 0.02369203176413123, 0.052599722657318375]","[-0.002198011401162113, 0.046318111878340784, -0.012674054757264554]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.038259305643971425, 0.006310154490775867, 0.052599722657318375]","[0.03824921045666661, 0.0636999836404562, -0.012692422313073206]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.02832726083918547, 0.005373720403363514, 0.05259972265731838]","[0.028317169394842665, 0.06463641743095512, -0.012683767453262742]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.01954034741850356, 0.021006675676764733, 0.052599722657318375]","[-0.019550433598974966, 0.04900346711426636, -0.012658098134132977]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04647504662730419, 0.008788385698856581, 0.052599722657318375]","[-0.04648511651957957, 0.061221753218143736, -0.012626919566123548]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.007540876678302537, 0.02211380835097301, 0.05259972265731838]","[-0.007550967365497053, 0.047896334791094605, -0.012668535272239313]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.01587020829164913, -0.0010331186835230307, 0.052599722657318375]","[0.01586012485984991, 0.07104325448643695, -0.012668745634103544]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.039017686763596925, 0.010523992000043685, 0.052599722657318375]","[-0.03902776012097456, 0.059486147467262135, -0.012634240170193297]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03824748298712305, 0.011646517017397362, 0.05274453054240429]","[-0.03825744198619131, 0.05836350749143859, -0.012490939607146577]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.0008638809211602683, -0.006061909864712594, 0.052599722657318375]","[0.0008538054363284223, 0.07607204407315693, -0.012652791135317854]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.030305959095109292, 0.010990120941932762, 0.052599722657318375]","[0.030295863461821195, 0.05902001867316768, -0.012689815631885376]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04531845968026575, 0.007312064026592396, 0.052599722657318375]","[-0.04532852900306898, 0.06269807442231332, -0.012626664953194257]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.03474800357962651, 0.0029310754109100035, 0.052739999952448845]","[0.034738023354961886, 0.06707894994236664, -0.012546658113198573]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.015052158853439919, 0.020557619554043314, 0.052599722657318375]","[-0.01506224617221028, 0.049452523094606377, -0.012661314603298385]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.005176689044419369, 0.02862712624802805, 0.052599722657318375]","[0.005166590194558762, 0.04138301895920532, -0.012683849336892202]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03944400500498839, 0.015098987906895449, 0.052599722657318375]","[-0.03945408112836474, 0.05491115301099593, -0.012637543871877384]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.015915945392647003, 0.013925718952867658, 0.052599722657318375]","[-0.0159260282320097, 0.05608442159301748, -0.012655345589087688]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.037102075436099474, 0.005731040348253142, 0.052599722657318375]","[-0.037112146361472184, 0.06427909759936029, -0.012631948868447365]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.043934482987123054, 0.013272517017397407, 0.0527445305424042]","[-0.043944441214130166, 0.056737508006991386, -0.012487705723963832]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.030845761793893166, 0.022699659228477578, 0.052599722657318375]","[-0.030855845463359784, 0.04731048409934471, -0.012650443498285546]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03647648298712311, 0.010029517017397311, 0.05274453054240441]","[-0.036486441522320806, 0.05998050697873942, -0.01249106224186819]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.049204230247747574, 0.010770744092134084, 0.052599722657318375]","[-0.049214300531771, 0.05923939545340898, -0.01262632484874638]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03867181175084833, 0.015016893461498381, 0.052599722657318375]","[-0.03868188806700352, 0.05499324743036346, -0.012638093416012559]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.010903081390590527, 0.03358887933186252, 0.05259972265731838]","[-0.010913178288495222, 0.03642126744858481, -0.012674995761452265]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.01243824741285367, -0.005512255462096509, 0.05259972265731838]","[-0.01244831902855986, 0.07552238984481877, -0.012642635999559563]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0412586014921688, 0.0064340226411053235, 0.052599722657318375]","[-0.041268671545425954, 0.06357611552940141, -0.012629198719124532]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.039618748941433905, 0.005196265820312423, 0.052599722657318375]","[-0.039628818729729655, 0.06481387195774103, -0.012629518919007078]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.02315182769950809, -0.0037844232413781586, 0.052599722657318375]","[-0.023161897013960046, 0.073794558171941, -0.012635480407922485]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.018252240501559987, 0.0273556839258153, 0.052599722657318375]","[0.01824213831212591, 0.04265446087828418, -0.012693249264613782]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.033332467985575806, 0.017307177472461768, 0.052599722657318375]","[-0.033342547447019, 0.05270296414557622, -0.012644169091825454]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.004293601276924533, -0.0032964768276396096, 0.052599722657318375]","[0.0042835229509762636, 0.07330661191291472, -0.012657724500743416]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0016171099835249868, 0.026050400260846308, 0.052599722657318375]","[-0.0016272050452928962, 0.043959744129389286, -0.01267638733817966]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.047496523712496325, 0.006134090666592506, 0.052599722657318375]","[-0.047506591597709195, 0.06387604740881536, -0.01262399245127403]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.040649822837306726, 0.01498574581846292, 0.052599722657318375]","[-0.040659898506545715, 0.055024395063522996, -0.012636493469258025]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.0017944815853636884, -0.0031145368590901265, 0.052599722657318375]","[-0.0018045580963494195, 0.07312467200205261, -0.012653021281353786]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04629348298712306, 0.013402517017397406, 0.0527445305424042]","[-0.04630344054860408, 0.05660750804821025, -0.012485930711692784]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.030215660616672343, -0.00043843686365787645, 0.052599722657318375]","[-0.030225729813218943, 0.07044857285512648, -0.012632519786571891]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.017162521497175603, 0.025907511295531618, 0.052599722657318375]","[-0.017172611539377335, 0.04410263304939844, -0.01266389432549833]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.000187146009728833, 0.011013434860566926, 0.052599722657318375]","[0.00017705991137334406, 0.05899670476192563, -0.012665849782020159]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04477491603154671, 0.0017513023051131033, 0.052599722657318375]","[-0.04478498200040985, 0.0682588343806521, -0.012622669609833381]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.03291215991754116, 0.012183147823123125, 0.052739999952448845]","[-0.032922124556396204, 0.057826880463691166, -0.012500146187808626]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.027675514550518993, 0.019314199230314074, 0.052739999952448845]","[0.027665526179183098, 0.05069583131752958, -0.012554072416239393]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04072448298712305, 0.0008115170173973606, 0.05274453054240429]","[-0.04073443432994741, 0.06919850405600501, -0.012480338908709027]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[-0.014204830470429223, -0.009267380959204628, 0.052599722657318375]","[0.014194752788312335, 0.07927751415129612, -0.012660862288346805]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.04199076617765959, 0.005867560301889789, 0.052599722657318375]","[-0.04200083563955634, 0.06414257768900977, -0.012628164587880505]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
"[0.008627304695101987, -0.006673879603293224, 0.052599722657318375]","[-0.00863737678250884, 0.07668401361770144, -0.012644745723000622]","[-1.57, 0.0, -1.57]",CubeM,normal,TRUE,TRUE,easy
