obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[0.012159621062377075, 0.012246407553157658, 0.054980000121842634]","[-0.012860168381718308, 0.05686645621816884, -0.019695238486661132]","[-1.62345146, 0.00826664, -1.60569276]",CylinderM,normal,True,True,easy
"[-0.006262080547429496, 0.025248010996781745, 0.05499937206094308]","[0.028682557001455153, 0.04071382606613774, -0.02362664536335241]","[-1.66595113, -0.13921865, -1.62174744]",CylinderM,normal,True,True,easy
"[-0.0008758763903172586, -0.0032649350444593607, 0.054980000121842634]","[0.02740310539675834, 0.06861991158045154, -0.03223936995922295]","[-1.71581621, -0.11156233, -1.75888345]",CylinderM,normal,True,True,easy
"[-0.015179072465445666, 0.013170550975196755, 0.054980000121842634]","[0.01475730406266541, 0.05719224229254848, 0.00014762887009035167]","[-1.51552413, 0.00280493, -1.66136852]",CylinderM,normal,True,True,easy
"[-0.02110572603463181, 0.017663895180496603, 0.054980000121842634]","[0.026178018827122576, 0.05173230112499552, -0.00802577721962816]","[-1.59263472, -0.01511682, -1.80841987]",CylinderM,normal,True,True,easy
"[-0.03232055906660844, 0.004240487564542693, 0.054980000121842634]","[0.033775584250187986, 0.0634373575405274, -0.028693101353919642]","[-1.67612058, -0.00766204, -1.57514745]",CylinderM,normal,True,True,easy
"[0.004207377989746134, 0.03397022919920011, 0.054980000121842634]","[-0.007218048438331604, 0.03601981004340631, -0.008779933870649351]","[-1.56318088, 0.01585648, -1.49403127]",CylinderM,normal,True,True,easy
"[0.03968050240205606, -0.007367060902520113, 0.054980000121842634]","[0.013486049470467103, 0.0809689063578192, -0.011770193446483269]","[-1.59413714, -0.26176438, -1.82566607]",CylinderM,normal,True,True,easy
"[0.008740664498461866, 0.02434131644734673, 0.05496631137088447]","[0.02626620742452111, 0.04274321597769851, -0.019861600135719852]","[-1.65103534, -0.21042831, -1.69136472]",CylinderM,normal,True,True,easy
"[0.015840453543930176, 0.011854482033126458, 0.054980000121842634]","[0.008674896295038554, 0.05804250641833821, -0.01785703752584648]","[-1.61943193, -0.1358808, -1.66334395]",CylinderM,normal,True,True,easy
"[0.009723685774596839, 0.005101303185848511, 0.05496413843223018]","[0.040511554236013735, 0.06015336079247204, -0.014130081507287184]","[-1.61330768, -0.28110695, -1.6645193]",CylinderM,normal,True,True,easy
"[0.0003584240939452679, 0.014779038422245728, 0.054980000121842634]","[-0.003243240438317093, 0.0551486332165948, -0.011049042859885191]","[-1.57260332, 0.02330905, -1.6594422]",CylinderM,normal,True,True,easy
"[-0.005136849042009738, 0.0018490982400160222, 0.054980000121842634]","[0.012711650915268966, 0.06380803300975703, -0.03875421274808964]","[-1.72534646, -0.05958611, -1.49751906]",CylinderM,normal,True,True,easy
"[0.03254964415724092, -0.00308228932435537, 0.054980000121842634]","[-0.007157231724180056, 0.07288679480709608, -0.03447281125328049]","[-1.69739323, -0.11864575, -1.68320533]",CylinderM,normal,True,True,easy
"[-0.03133857805415818, 0.006938848596540535, 0.054980000121842634]","[0.030091929867245338, 0.06021052155154255, -0.03411303426881203]","[-1.72651628, 0.02983343, -1.67789438]",CylinderM,normal,True,True,easy
"[0.04490321472202441, 0.006674303025461502, 0.054980000121842634]","[-0.025417487978884414, 0.0645116781419056, -0.032654215937330144]","[-1.69190602, -0.10310247, -1.62298629]",CylinderM,normal,True,True,easy
"[0.03842360513961654, 0.01448390034841046, 0.054980000121842634]","[-0.014002754096903988, 0.050642906499528316, -0.054573881503392506]","[-1.84226639, -0.14997653, -1.58147789]",CylinderM,normal,True,True,easy
"[0.02546991119626072, 0.015009376127558609, 0.054980000121842634]","[-0.022117412502971008, 0.04917999806219433, -0.046386927260995324]","[-1.75396652, 0.04018123, -1.79532072]",CylinderM,normal,True,True,easy
"[0.012638793017943923, 0.02756744631435113, 0.054980000121842634]","[0.01633985092843975, 0.03926286493266756, -0.030945198872653176]","[-1.72096908, -0.16031912, -1.72678643]",CylinderM,normal,True,True,easy
"[0.03300040169986, 0.011760636223498872, 0.054980000121842634]","[-0.018217810871879805, 0.060792710937050035, -0.00021838393824785847]","[-1.50673847, -0.08708142, -1.60315082]",CylinderM,normal,True,True,easy
"[0.017081088264698695, -0.005882057827174987, 0.054980000121842634]","[-0.03277618326876908, 0.07362438876153538, -0.012660373537815956]","[-1.58338092, 0.08472863, -1.56780491]",CylinderM,normal,True,True,easy
"[0.04273138448748948, -0.006055897976639547, 0.054980000121842634]","[-0.022617628624813205, 0.07741266857740753, -0.030270106072773882]","[-1.67413194, -0.10323996, -1.60171613]",CylinderM,normal,True,True,easy
"[0.008718462354257318, -0.007996655063373421, 0.054980000121842634]","[-0.0014616574203075248, 0.0772791479935697, -0.021253578114959402]","[-1.62554888, -0.01950627, -1.74225664]",CylinderM,normal,True,True,easy
"[0.04622724718263374, 0.013593338971216723, 0.054980000121842634]","[-0.019518394817108577, 0.05976180657496495, -0.027141718929742778]","[-1.64241642, -0.1271222, -1.78786432]",CylinderM,normal,True,True,easy
"[0.04374496826533322, -0.002618757593728061, 0.054980000121842634]","[-0.026476468650636673, 0.07429091271046545, -0.026601980588070322]","[-1.67003766, -0.10554851, -1.49779114]",CylinderM,normal,True,True,easy
"[-0.011228593219997664, 0.01124242856503853, 0.054980000121842634]","[0.04130853485782212, 0.053943824120554006, -0.011393116361032875]","[-1.57538245, -0.18068358, -1.56597517]",CylinderM,normal,True,True,easy
"[0.003221229347138286, -0.003676114425235761, 0.054980000121842634]","[0.01303602975786779, 0.07164497235396555, -0.02628751933901377]","[-1.66581181, -0.06936646, -1.70536654]",CylinderM,normal,True,True,easy
"[0.015430909302607172, 0.0006860515496204872, 0.054980000121842634]","[-0.008993628258624287, 0.06891080552353092, -0.02025388323009711]","[-1.62801519, -0.04145435, -1.52336939]",CylinderM,normal,True,True,easy
"[0.002081137525452196, 0.02353332274458022, 0.054980000121842634]","[0.03025439739541505, 0.04252037373937763, -0.020419002298183345]","[-1.63488989, -0.20920033, -1.57083748]",CylinderM,normal,True,True,easy
"[0.019154473770212253, -0.00806756788278002, 0.054980000121842634]","[-0.014059756957685188, 0.07577713980773124, -0.03367577632910812]","[-1.69436903, -0.02549215, -1.58163172]",CylinderM,normal,True,True,easy
"[0.04337589401171682, 0.0012179215215595276, 0.054980000121842634]","[-0.009781706846012886, 0.07378959658306676, -0.008875728863589918]","[-1.55405768, -0.17846581, -1.71059584]",CylinderM,normal,True,True,easy
"[0.05806571833329319, 0.007388211105830716, 0.054980000121842634]","[-0.0036515165223070245, 0.07012411887075232, -0.02858324572874479]","[-1.6702051, -0.28007955, -1.74713338]",CylinderM,normal,True,True,easy
"[0.050115243479045696, -0.005880606544332724, 0.054980000121842634]","[-0.016674410455999863, 0.07895705974110724, -0.034480538360853935]","[-1.68788201, -0.15633546, -1.69913225]",CylinderM,normal,True,True,easy
"[-0.0007216781852553524, 0.0017726272945069168, 0.054980000121842634]","[0.024470337819942248, 0.060112480646357457, -0.04834294254270391]","[-1.79154849, -0.12853517, -1.60679998]",CylinderM,normal,True,True,easy
"[-0.0005189536674246144, 0.003660277179696408, 0.054980000121842634]","[0.007582645135059472, 0.06592647127549489, -0.014032952362901308]","[-1.59282794, -0.0371709, -1.60756447]",CylinderM,normal,True,True,easy
"[0.022612713984536757, 0.0026332053950893835, 0.054980000121842634]","[-0.007410698185738977, 0.06743134118829991, -0.023282864431783273]","[-1.63465403, -0.06451575, -1.73867288]",CylinderM,normal,True,True,easy
"[-0.016472058452986695, 0.0027286611638043462, 0.054980000121842634]","[0.03296363996822335, 0.06492270032940257, -0.010976339527914264]","[-1.55749132, -0.09825871, -1.48349879]",CylinderM,normal,True,True,easy
"[0.021804547655297248, 0.005407252454343724, 0.054980000121842634]","[-0.025204930155676344, 0.058668019141619156, -0.0445247459975243]","[-1.75784199, 0.03768008, -1.63894715]",CylinderM,normal,True,True,easy
"[-0.0022298301777437905, 0.012274546436675577, 0.054980000121842634]","[0.034495298985479005, 0.051804068730427984, -0.029578607189768368]","[-1.73890398, -0.13601697, -1.86605841]",CylinderM,normal,True,True,easy
"[-0.00804020298391948, 0.006032848919847534, 0.054980000121842634]","[0.04181060397948129, 0.05650448530663398, -0.031079264535569365]","[-1.71322017, -0.18063415, -1.66845573]",CylinderM,normal,True,True,easy
"[0.00801354180717544, -0.004767201324802424, 0.054980000121842634]","[0.01093943221091643, 0.07191799240033109, -0.03313434470594011]","[-1.6987841, -0.08902163, -1.65269459]",CylinderM,normal,True,True,easy
"[0.05340561960623802, 0.008289391454975646, 0.054980000121842634]","[-0.02294197618203403, 0.06518597391558573, -0.03505438577411204]","[-1.71653086, -0.17857637, -1.56242446]",CylinderM,normal,True,True,easy
"[-0.012496528411014396, 0.021028349996765703, 0.05496437392326136]","[0.0324205564093423, 0.04219013070956641, -0.03638849619598695]","[-1.75111996, -0.11090081, -1.64790028]",CylinderM,normal,True,True,easy
"[-0.008218359620109913, -0.007437371969727276, 0.054980000121842634]","[0.023874246819084642, 0.07453088380144918, -0.02621563475297964]","[-1.67128601, -0.06451095, -1.70484906]",CylinderM,normal,True,True,easy
"[-0.009263679705939411, -0.006408837218798176, 0.054980000121842634]","[0.03933576908176849, 0.06771304171759683, -0.04258425561924126]","[-1.73885925, -0.17335694, -1.54250079]",CylinderM,normal,True,True,easy
"[-0.019404852905064437, 0.01967222722372894, 0.05498004864728146]","[0.03526096178601065, 0.0452746074077063, -0.028923680508676212]","[-1.70077659, -0.08904563, -1.63459366]",CylinderM,normal,True,True,easy
"[0.04828312280877123, 0.007637347275843092, 0.054980000121842634]","[-0.029555876415828176, 0.0636244602212769, -0.033611268674337995]","[-1.68318748, -0.08598122, -1.6951581]",CylinderM,normal,True,True,easy
"[0.0013060153354088368, 0.02821692825738343, 0.054980000121842634]","[-0.0003285161998630565, 0.036723406805705926, -0.040255644493352304]","[-1.76962899, 0.00623547, -1.61783291]",CylinderM,normal,True,True,easy
"[0.014845045759998, 0.031231776693557728, 0.054980000121842634]","[0.016992121471548854, 0.036047844112146385, -0.029021217840108388]","[-1.70320104, -0.20536754, -1.62954944]",CylinderM,normal,True,True,easy
"[0.0043358584608999585, 0.022460548189625604, 0.054980000121842634]","[0.01691986095167781, 0.042911624697224496, -0.03574644430706469]","[-1.73422061, -0.13610076, -1.58071384]",CylinderM,normal,True,True,easy
"[-0.011852772700123164, 0.023991235428890582, 0.05498414915775799]","[0.02985606967889782, 0.04300094681045269, -0.0169422008867291]","[-1.6357392, -0.10165387, -1.69529194]",CylinderM,normal,True,True,easy
"[0.012951941291291433, 0.009715333804568538, 0.054980000121842634]","[-0.034924142448236106, 0.055083700367345376, -0.028299697334834183]","[-1.65916752, 0.14432776, -1.65107185]",CylinderM,normal,True,True,easy
"[0.025855533918905126, -0.00948701342123778, 0.054980000121842634]","[-9.767847001464561e-05, 0.07612878786262293, -0.04514950802279013]","[-1.75394584, -0.10736109, -1.70069284]",CylinderM,normal,True,True,easy
"[-0.013416526083602744, -0.006253641986515852, 0.054980000121842634]","[0.006405990393145648, 0.07387393240848195, -0.03359075751717941]","[-1.69574325, 0.0370194, -1.56454915]",CylinderM,normal,True,True,easy
"[-0.02313148141494383, 0.006476895664928805, 0.054980000121842634]","[0.03993402022299568, 0.06031816323798284, -0.012284415658055528]","[-1.61583607, -0.08425276, -1.72366913]",CylinderM,normal,True,True,easy
"[-0.002580924625789339, 0.033308379531948026, 0.05498554090559131]","[0.02222028379506319, 0.034943704460014886, -0.011451426599809808]","[-1.57867389, -0.13410218, -1.57612626]",CylinderM,normal,True,True,easy
"[0.01631197967189702, 0.02815423106459386, 0.054980000121842634]","[-0.006936166042872859, 0.04146654109238718, -0.02101359445682262]","[-1.6347523, -0.04671925, -1.68314093]",CylinderM,normal,True,True,easy
"[0.013052008609680175, 0.02096303042471826, 0.054980000121842634]","[-0.01779481253300049, 0.04398933491959002, -0.03927236172978079]","[-1.7299784, 0.07379998, -1.74894969]",CylinderM,normal,True,True,easy
"[-0.005996256230736793, 0.005460508282844549, 0.054980000121842634]","[0.01275496771887045, 0.06326155478157285, -0.02064727798744976]","[-1.63740422, -0.02434425, -1.68964831]",CylinderM,normal,True,True,easy
"[0.029855528516306913, 0.013275501805532814, 0.054980000121842634]","[0.002106852610969514, 0.05593644292996354, -0.03546329593357492]","[-1.71495842, -0.12412436, -1.89744883]",CylinderM,normal,True,True,easy
"[-0.01826857065671466, 0.017879271800701934, 0.055030303892262614]","[0.03607461582880214, 0.04398022087444122, -0.04138979892847387]","[-1.77369971, -0.10347257, -1.61158974]",CylinderM,normal,True,True,easy
"[0.02644378517062177, 0.0027697704334405998, 0.054980000121842634]","[-0.029898020551865787, 0.05975513904781025, -0.050076996493050155]","[-1.7650037, 0.0663742, -1.73734522]",CylinderM,normal,True,True,easy
"[-0.010199100260545182, -0.0011964392989011587, 0.054980000121842634]","[0.01481914596111465, 0.07054106012377845, -0.015167932639329132]","[-1.59905851, -0.02342934, -1.59597167]",CylinderM,normal,True,True,easy
"[0.010505388157257285, 0.016422266908613814, 0.054980000121842634]","[0.013498536795784086, 0.0535336966957814, -0.007150796493905548]","[-1.56268591, -0.1390207, -1.72122735]",CylinderM,normal,True,True,easy
"[0.0039343562996105065, 0.010415713596534459, 0.054980000121842634]","[0.013886432738702274, 0.058723477117503586, -0.014914456312532997]","[-1.59869923, -0.10386543, -1.58771301]",CylinderM,normal,True,True,easy
"[0.0030898051143454126, 0.0011275989908650147, 0.054980000121842634]","[0.015708383562606888, 0.060024894971950876, -0.05438971328758142]","[-1.82658956, -0.08827255, -1.6393507]",CylinderM,normal,True,True,easy
"[-0.034375293641975085, 0.0052947286933104545, 0.05498000006092132]","[0.034200237998491534, 0.06237577418849062, -0.03048122746562929]","[-1.70892891, 0.02379703, -1.69146831]",CylinderM,normal,True,True,easy
"[0.004066328092599814, 0.011788085178541569, 0.054980000121842634]","[0.008807659226645014, 0.05675682794689817, -0.02312888197805816]","[-1.64299405, -0.08573069, -1.50763449]",CylinderM,normal,True,True,easy
"[-0.025559338652504794, 0.017088879992326028, 0.054980000121842634]","[0.035524795153891384, 0.050880779320025105, -0.012540055287932625]","[-1.60303132, -0.05381008, -1.66029708]",CylinderM,normal,True,True,easy
