-1.5731853072,2.84,0,0.75,-1.6631853072,4.48,-1.4031853072,0,0,0
-1.5536408292,2.7989141916,0.0601667582,0.8693611894,-1.7233935015,4.3916852678,-1.4043488734,0,0,0
-1.5340963512,2.7578283832,0.1203335163,0.9887223789,-1.7836016959,4.3033705357,-1.4055124397,0,0,0
-1.5145518732,2.7167425748,0.1805002745,1.1080835683,-1.8438098902,4.2150558035,-1.4066760059,0,0,0
-1.4950073952,2.6756567664,0.2406670326,1.2274447577,-1.9040180845,4.1267410714,-1.4078395722,0,0,0
-1.4754629172,2.634570958,0.3008337908,1.3468059472,-1.9642262789,4.0384263392,-1.4090031384,0,0,0
-1.4559184392,2.5934851496,0.3610005489,1.4661671366,-2.0244344732,3.9501116071,-1.4101667047,0,0,0
-1.4363739612,2.5523993412,0.4211673071,1.585528326,-2.0846426676,3.8617968749,-1.4113302709,0,0,0
-1.4168294832,2.5113135328,0.4813340653,1.7048895155,-2.1448508619,3.7734821427,-1.4124938371,0,0,0
-1.3972850051,2.4702277243,0.5415008234,1.8242507049,-2.2050590562,3.6851674106,-1.4136574034,0,0,0
-1.3777405271,2.4291419159,0.6016675816,1.9436118943,-2.2652672506,3.5968526784,-1.4148209696,0,0,0
-1.3581960491,2.3880561075,0.6618343397,2.0629730838,-2.3254754449,3.5085379463,-1.4159845359,0,0,0
-1.3386515711,2.3469702991,0.7220010979,2.1823342732,-2.3856836392,3.4202232141,-1.4171481021,0,0,0
-1.3191070931,2.3058844907,0.7821678561,2.3016954626,-2.4458918336,3.331908482,-1.4183116684,0,0,0
-1.2995626151,2.2647986823,0.8423346142,2.4210566521,-2.5061000279,3.2435937498,-1.4194752346,0,0,0
-1.2800181371,2.2237128739,0.9025013724,2.5404178415,-2.5663082223,3.1552790176,-1.4206388009,0,0,0
-1.2604736591,2.1826270655,0.9626681305,2.6597790309,-2.6265164166,3.0669642855,-1.4218023671,0,0,0
-1.2409291811,2.1415412571,1.0228348887,2.7791402203,-2.6867246109,2.9786495533,-1.4229659334,0,0,0
-1.2213847031,2.1004554487,1.0830016469,2.8985014098,-2.7469328053,2.8903348212,-1.4241294996,0,0,0
-1.2018402251,2.0593696403,1.143168405,3.0178625992,-2.8071409996,2.802020089,-1.4252930658,0,0,0
-1.1822957471,2.0182838319,1.2033351632,3.1372237886,-2.8673491939,2.7137053569,-1.4264566321,0,0,0
-1.1627512691,1.9771980235,1.2635019213,3.2565849781,-2.9275573883,2.6253906247,-1.4276201983,0,0,0
-1.1432067911,1.9361122151,1.3236686795,3.3759461675,-2.9877655826,2.5370758925,-1.4287837646,0,0,0
-1.1236623131,1.8950264067,1.3838354376,3.4953073569,-3.047973777,2.4487611604,-1.4299473308,0,0,0
-1.1041178351,1.8539405982,1.4440021958,3.6146685464,-3.1081819713,2.3604464282,-1.4311108971,0,0,0
-1.0845733571,1.8128547898,1.504168954,3.7340297358,-3.1683901656,2.2721316961,-1.4322744633,0,0,0
-1.0650288791,1.7717689814,1.5643357121,3.8533909252,-3.22859836,2.1838169639,-1.4334380296,0,0,0
-1.0454844011,1.730683173,1.6245024703,3.9727521147,-3.2888065543,2.0955022318,-1.4346015958,0,0,0
-1.0259399231,1.6895973646,1.6846692284,4.0921133041,-3.3490147487,2.0071874996,-1.4357651621,0,0,0
-1.0063954451,1.6485115562,1.7448359866,4.2114744935,-3.409222943,1.9188727674,-1.4369287283,0,0,0
-0.9868509671,1.6074257478,1.8050027448,4.330835683,-3.4694311373,1.8305580353,-1.4380922945,0,0,0
-0.9673064891,1.5663399394,1.8651695029,4.4501968724,-3.5296393317,1.7422433031,-1.4392558608,0,0,0
-0.947762011,1.525254131,1.9253362611,4.5695580618,-3.589847526,1.653928571,-1.440419427,0,0,0
-0.928217533,1.4841683226,1.9855030192,4.6889192513,-3.6500557203,1.5656138388,-1.4415829933,0,0,0
-0.908673055,1.4430825142,2.0456697774,4.8082804407,-3.7102639147,1.4772991067,-1.4427465595,0,0,0
-0.889128577,1.4019967058,2.1058365355,4.9276416301,-3.770472109,1.3889843745,-1.4439101258,0,0,0
-0.8752054224,1.5543642911,2.095012643,4.9417002028,-3.8440898142,1.50027077,-1.4417312757,0,0,0
-0.8612822677,1.7067318763,2.0841887504,4.9557587756,-3.9177075194,1.6115571656,-1.4395524256,0,0,0
-0.8473591131,1.8590994616,2.0733648578,4.9698173483,-3.9913252246,1.7228435611,-1.4373735755,0,0,0
-0.8334359584,2.0114670469,2.0625409652,4.983875921,-4.0649429297,1.8341299566,-1.4351947255,0,0,0
-0.8195128038,2.1638346322,2.0517170726,4.9979344937,-4.1385606349,1.9454163522,-1.4330158754,0,0,0
-0.8055896491,2.3162022174,2.04089318,5.0119930665,-4.2121783401,2.0567027477,-1.4308370253,0,0,0
-0.7916664945,2.4685698027,2.0300692874,5.0260516392,-4.2857960453,2.1679891433,-1.4286581753,0,0,0
-0.7777433398,2.620937388,2.0192453948,5.0401102119,-4.3594137504,2.2792755388,-1.4264793252,0,0,0
-0.7638201852,2.7733049733,2.0084215023,5.0541687846,-4.4330314556,2.3905619343,-1.4243004751,0,0,0
-0.7498970305,2.9256725586,1.9975976097,5.0682273574,-4.5066491608,2.5018483299,-1.422121625,0,0,0
-0.7359738759,3.0780401438,1.9867737171,5.0822859301,-4.580266866,2.6131347254,-1.419942775,0,0,0
-0.7220507212,3.2304077291,1.9759498245,5.0963445028,-4.6538845711,2.7244211209,-1.4177639249,0,0,0
-0.7081275666,3.3827753144,1.9651259319,5.1104030755,-4.7275022763,2.8357075165,-1.4155850748,0,0,0
-0.6942044119,3.5351428997,1.9543020393,5.1244616483,-4.8011199815,2.946993912,-1.4134062247,0,0,0
-0.6802812573,3.6875104849,1.9434781467,5.138520221,-4.8747376867,3.0582803075,-1.4112273747,0,0,0
-0.6663581026,3.8398780702,1.9326542541,5.1525787937,-4.9483553919,3.1695667031,-1.4090485246,0,0,0
-0.652434948,3.9922456555,1.9218303615,5.1666373664,-5.021973097,3.2808530986,-1.4068696745,0,0,0
-0.6385117933,4.1446132408,1.911006469,5.1806959391,-5.0955908022,3.3921394942,-1.4046908244,0,0,0
-0.6245886387,4.2969808261,1.9001825764,5.1947545119,-5.1692085074,3.5034258897,-1.4025119744,0,0,0
-0.610665484,4.4493484113,1.8893586838,5.2088130846,-5.2428262126,3.6147122852,-1.4003331243,0,0,0
-0.5967423294,4.6017159966,1.8785347912,5.2228716573,-5.3164439177,3.7259986808,-1.3981542742,0,0,0
-0.5828191747,4.7540835819,1.8677108986,5.23693023,-5.3900616229,3.8372850763,-1.3959754241,0,0,0
-0.5688960201,4.9064511672,1.856887006,5.2509888028,-5.4636793281,3.9485714718,-1.3937965741,0,0,0
-0.5549728654,5.0588187524,1.8460631134,5.2650473755,-5.5372970333,4.0598578674,-1.391617724,0,0,0
-0.5410497108,5.2111863377,1.8352392208,5.2791059482,-5.6109147384,4.1711442629,-1.3894388739,0,0,0
-0.5271265561,5.363553923,1.8244153283,5.2931645209,-5.6845324436,4.2824306585,-1.3872600238,0,0,0
