-1.5732579552,2.8400453575,8.28961848281E-05,0.7499849534,-1.6632615175,4.4799816455,-1.4032283719,0,0,0
-1.5632941913,2.9520054214,-0.0082340962,0.7657540999,-1.7530818018,4.5202968981,-1.5077645865,0,0,0
-1.5533304275,3.0639654853,-0.0165510885,0.7815232463,-1.8429020862,4.5606121507,-1.612300801,0,0,0
-1.5433666636,3.1759255493,-0.0248680808,0.7972923928,-1.9327223705,4.6009274033,-1.7168370156,0,0,0
-1.5334028997,3.2878856132,-0.0331850732,0.8130615392,-2.0225426548,4.6412426559,-1.8213732302,0,0,0
-1.5234391358,3.3998456772,-0.0415020655,0.8288306857,-2.1123629391,4.6815579085,-1.9259094447,0,0,0
-1.513475372,3.5118057411,-0.0498190578,0.8445998321,-2.2021832234,4.7218731611,-2.0304456593,0,0,0
-1.5035116081,3.6237658051,-0.0581360502,0.8603689786,-2.2920035077,4.7621884137,-2.1349818739,0,0,0
-1.4935478442,3.735725869,-0.0664530425,0.876138125,-2.3818237921,4.8025036663,-2.2395180885,0,0,0
-1.4835840803,3.847685933,-0.0747700348,0.8919072715,-2.4716440764,4.8428189189,-2.344054303,0,0,0
-1.4736203165,3.9596459969,-0.0830870272,0.9076764179,-2.5614643607,4.8831341715,-2.4485905176,0,0,0
-1.4636565526,4.0716060608,-0.0914040195,0.9234455644,-2.651284645,4.9234494241,-2.5531267322,0,0,0
-1.4536927887,4.1835661248,-0.0997210119,0.9392147108,-2.7411049293,4.9637646767,-2.6576629467,0,0,0
-1.4437290248,4.2955261887,-0.1080380042,0.9549838572,-2.8309252136,5.0040799293,-2.7621991613,0,0,0
-1.4337652609,4.4074862527,-0.1163549965,0.9707530037,-2.9207454979,5.0443951819,-2.8667353759,0,0,0
-1.4238014971,4.5194463166,-0.1246719889,0.9865221501,-3.0105657823,5.0847104345,-2.9712715905,0,0,0
